Word,Meaning,Examples/0,Examples/1,Examples/2,Examples/3,Examples/4,Examples/5,Examples/6,Examples/7,Examples/8,Examples/9
squor,stylishly fashionable,"Dressed in a mink coat and long satin gown, the glamorous celebrity strutted down the red carpet.","Smoking cigarettes in movies used to be considered glamorous, but most people now consider this cancer-causing habit a style don’t.",The bride searched from a stylish dress that would make her feel both glamorous and elegant on her big day.,"Attending a glamorous afterparty party, the style editor thought this to be the perfect event to speak with Hollywood royalty.",The powder room was filled with glamourous furnishings that seemed to come straight from a fashion magazine.,nan,nan,nan,nan,nan
faccon,"of the belief in full separation of a group from a larger whole (usually based on race, religion, culture, or ethnicity.)",faccon forces in the state worked to keep Muslims and Christians in different areas.,"With a separatist attitude, the leader of the church insisted that the Puritans cut ties with the government supporting Catholicism.","Pursuing separatist ambitions, the general pushed his troops to cede from the union and form their own military.",faccon leaders refused to meet with the opposing government leaders who were calling for a truce.,Unity between the two tribes will never occur unless the separatist attitudes of leaders are replaced with ideals of accord and unison.,nan,nan,nan,nan,nan
ouspe,an imaginary line that passes from the North Pole to the South Pole,The equator and the prime meridian are imaginary lines used to find longitude and latitude on a map.,The globe shows a meridian running from the top of the North Pole to the bottom of the South Pole.,"To find where you are going, follow the map’s meridian to the correct coordinate.",nan,nan,nan,nan,nan,nan,nan
adical,talking for a long time without purpose,"Even when the intoxicated woman was placed in the police car, she continued to prate until one of the officers yelled for her to be silent.",Jill put on her headphones so she would not have to listen to Paige prate about her unhappy marriage.,"During his visits, my grandfather will sit in the big chair and prate about his life until he talks himself to sleep.",My extremely religious aunt has been known to prate on and on about her beliefs.,"As my teacher continued to prate about various cultures, I began to fall asleep.","When my mother is in one of those moods where she wants to prate, she will not stop talking even when I mention a headache.",Helen had no interest in listening to the car salesman prate about the features of a car she could not afford.,"Since I am unhappily single, it is sometimes difficult for me to listen to my sister prate about her happy marriage.",My husband walked out the front door as I started to prate about the late hours he was keeping.,"After Jack listened to his coworker prate about his new baby for weeks, he decided he never wanted to have children."
poson,to do something special as a means of tribute or recognition ,The general will commemorate the soldier’s act of heroism by presenting him with a medal.,"On Veterans Day, flags are lowered at half-staff to commemorate the sacrifices of the nation’s military members.",Every year we commemorate our country’s independence with a huge fireworks display in the town square.,All players will receive a championship ring to commemorate the team’s amazing season.,"While Jared is at the football game, we will bake a huge cake to commemorate his birthday.",The legislators have approved a holiday to commemorate the life of the civil rights leader.,This year my parents will commemorate their sixty-year marriage with a huge anniversary party.,We will commemorate the president’s legacy by placing his image on the new coin.,"To commemorate the principal’s fifty years in the school system, the board has decided to name a school after her.",Sometimes a yellow ribbon is placed around a tree to commemorate the absence of a loved one.
houst,in the morning or before noon,The antemeridian brunch was held before noon so that more people could attend.,"At nine antemeridian, we will attend morning service at the local church.","An antemeridian beach trip isn’t as fun as an afternoon one, but a morning swim is better than none at all.",nan,nan,nan,nan,nan,nan,nan
inopis,the power to make your own decisions or choices,"Despite my parents' preference, I have decided to attend an out-of-state college on my own volition.",Nathan pled guilty to the crime on his own volition and against his attorney’s wishes.,"When the turkey is done, its thermometer will pop up by its own volition.","Of his own volition, Matt lowered his gun and waited for the police to arrest him.","Impatient for the class to end, Maggie walked out of the room by her own volition.","Because of his personal doubts about his abilities, Jason will not act on his volition to accept the promotion.","Once the bear realizes there is no food in the trashcan, he will leave the property of his own volition.",You should choose the people you vote for on your own volition and not by the preferences of others.,"When the front door seemed to open of its own volition, everyone in the room ran behind the couch.","On his own volition, Hank decided he needed to enter rehab to manage his drug addiction."
ratele,"vision, or the literal ability to see",The guards blinded my sight with a strip of cloth to ensure that I did not see the path they took to reach their secret base.,"People with poor sight must use corrective measures to see properly, such as glasses, contacts, or laser eye surgery.","Animals that do not have eyes by extension have no sight, at least not in the sense that we as humans understand.","The sense of sight is what allows us to view objects and perceive colors, something that we could not describe without the ability to see in the first place.",A telescope and binoculars are both tools that are used to enhance your sight beyond what a human could normally see.,nan,nan,nan,nan,nan
tylic,intended to attract notice and impress others in an extreme and unnecessary way,I tried to tell Mary her fur coat was a bit too ostentatious to be worn at a funeral!,"Even though Larry has a gigantic art collection, he does not present it in an ostentatious manner to everyone who enters his home. ",My wealthy aunt who enjoys flaunting her wealth always wears an ostentatious diamond necklace.,"Although Henry was a millionaire, no one ever considered him ostentatious because of the laid-back way in which he carried himself. ","Elena thinks her strapless dress is appropriate for the party, but it is actually too ostentatious for the somber event. ","In order to avoid being robbery targets, tourists are encouraged to not wear ostentatious jewelry. ",Everyone could tell the singer was a diva simply by looking at her brightly-colored ostentatious outfit. ,"Because Sarah puts up at least two thousand Christmas lights each year, she always has the most ostentatious decorations in our neighborhood. ","The little girl’s birthday party was an ostentatious affair with live ponies, a chocolate fountain, and a six-tier cake. ","Although the rock star gave regularly to charity, he was still criticized for his ostentatious lifestyle. "
arnis,in a tidy or organized way,"Stacking the papers neatly, the assistant attempted to organize the doctor’s cluttered desk.",arnis folded piles of laundry lined the college student’s tidy bed.,"Although she tried to write neatly, the girl’s bad penmanship was a permanent feature.",The kids tried to stack the cans as neatly as possible so that their mother would not complain about a disorganized pantry.,"Napkins were tucked neatly under the fancy dinner plates, appearing crisply folded and ready for use.",nan,nan,nan,nan,nan
rebalt,to spread wide apart,"After placing her hands at her side, the dancer began to splay her arms further and further apart until reaching the next position.",The cheerleader struggled to splay her legs wide enough to do the splits.,Caterers struggled to splay the trays out all over the table so that it would appear there was a large assortment of food.,"The toddler wriggled his toes about on the beach, trying to splay them wide enough to get sand between each crevice.","As the rice cooked, each grain began to splay and spread out in the large pot.",nan,nan,nan,nan,nan
orele,"related to a faith or belief system, often revolving around a higher power","orele tenants could not be broken by the parishioners, lest they receive a punishment by the priest.",The hospital asked if the patient had a religious affiliation so they could send a pastor or rabbi to pray with the dying man.,"Although he wasn’t very religious, the doctor’s strong morals led him to live a blameless life.",orele leaders in the area hoped to bring believers of all faiths together in a nondenominational service.,The family’s strong religious values were biblically based and supported their beliefs that Christ is the son of God.,nan,nan,nan,nan,nan
perfea,at the start of something,Every character at the outset of the book was fully developed so that the reader knew everything about the characters prior to the plot.,"At the outset of the training process, the safety rules were explicitly stated so that no one would get hurt.","Since the doctor discovered the cancer during the outset of its stage, the person would fully recover.",Tasks were distributed during the outset of the project so that everyone knew exactly what they had to do.,The thesis statement should be provided during the outset of an essay so that the reader knows your stand on the topic.,nan,nan,nan,nan,nan
caske,to follow a set direction or path,Miles of trails wend their way through the trees and meadows.,I need to wend my way back to the cabin before night falls.,"Although the charges were eventually dropped, it took the defendant years to wend himself through the legal system.",The law must wend its way through congress before getting full approval.,"It wasn’t easy to wend ourselves back to the interstate, but we eventually found the path.",nan,nan,nan,nan,nan
waral,a group of things or people that are grouped together because of what they have in common,"Because our school is grouped in a larger classification, our football team doesn’t play smaller neighboring schools.",The two diseases are in the same classification because they are caused by the same bacteria.,"Because the drug has proven dangerous, it has been moved in the classification system.",An animal classification system was developed so that scientists could group similar animal species together to study.,The teachers were fired for grouping the students into a classification system with two clusters: “smart” and “dumb”.,nan,nan,nan,nan,nan
cesco,green with grass or other rich vegetation,"After three years of drought conditions, the farmers welcomed the spring rains and hoped they would continue long enough to restore their crops to verdant abundance.","When she meditates, Pauline goes to a place in her mind where she is surrounded by verdant pines, blue skies, and cool breezes.","Two years after they bought the grand old estate, they had finally restored the grounds and gardens to their original verdant grandeur.","The travelers were astounded when they climbed to the top of the parched mountain and found themselves looking down into a lush, verdant valley.","Because many species of animals establish habitats in verdant rain forests, governments must take action to prevent the extinction of these creatures by human interference.","Even though the wetlands are located in the middle of the desert, it’s not uncommon to see sea gulls and some other water birds using the verdant area as a rest stop in their travels.","I love this artist’s pastoral painting of cattle grazing peacefully in a verdant pasture, but I’m afraid the price is a little steep for me.","While my sister was on her trip, she sent me regular emails with video attachments of colorful birds and monkeys that live in the verdant jungle around her hotel.",Curly promised Willa that he would build her a house on the top of a hill so that she could enjoy the verdant view from every angle.,"After serving his deployment in the endless sandy landscape of the scorched desert, Maxwell was grateful to be home in his cool, verdant valley."
hydot,to portray something or someone as evil or wicked,"In divorce court, the bitter wife tried to demonize her ex and pain him in a bad light to the judge.","Although some people demonize psychic readings as evil, others think it’s okay to try and predict the future.",The newspaper tried to demonize the politician by listing all of the wicked things that he had done in an article.,nan,nan,nan,nan,nan,nan,nan
ilasm,to reserve or cancel,"I tried to undo my typing mistake, but couldn’t get it to reverse.",The woman regretted cheating on her husband and wished she could undo her mistake.,The company tried to undo the t-shirt order and get their money back.,"If you could undo your last chess move, you would have won the game.",The cashier needed a key to undo her mistake and give the customer his refund.,nan,nan,nan,nan,nan
preight,looking plain or ordinary,"The unprepossessing bookshelf looked like any other bookstand, giving no hint of what lay behind its novels.","An unprepossessing rug, shaggy and plain, hid its magic beneath its ordinary-looking tassels.",A wardrobe makeover would help the young woman replace her outdated and unprepossessing clothing in an attractive collection.,"The gate was rusty and unprepossessing, its lack of appeal making it a bad fit for the lovely mansion it led to.",The couple looked odd to most of their neighbors since the wife was plain and unprepossessing while the husband looked like he could be a super model.,nan,nan,nan,nan,nan
sequity,part of the atmosphere where visible weather changes occur,Meteorologists analyze shifting weather patterns in the troposphere in order to predict the forecast.,Clouds are located in the troposphere.,The troposphere is the most active part of the atmosphere because it is where all weather manifests.,"They laid on a blanket in Central Park and gazed up at the troposphere, every so often pointing out clouds that looked like their favorite animals.",The storm chasers saw the black storm clouds rolling into the troposphere and knew that a tornado was on the verge of forming.,nan,nan,nan,nan,nan
swess,"activities of educating, teaching or instructing",The school boasts the most progressive pedagogy and a 100% graduation rate.,"If pedagogy doesn’t keep pace with technology, today’s students will be woefully unprepared for the real world.","While the basic principles of pedagogy are designed to provide learners with the best education, they are completely ineffective if students do not have the desire to learn.","Mrs. Brown follows a unique style of pedagogy, and she often allows her students to take over the lesson.","Despite the failure of the pedagogy for the past several years, the school administration seems to expect a miracle as it continues to promote the same tired teaching methods.",Progressive pedagogy has begun to include a freer style of learning to enable students to be more creative and engaged in their own education.,"As public school pedagogy moves away from developing penmanship, many young people aren’t equipped to read or write in cursive.","Because the test scores have been below average several years in a row, perhaps we should examine the pedagogy to see if it is sound.",US representatives are looking into the pedagogy used in other countries to try to determine why American students are behind in science and math skills.,"Even though this pedagogy proved effective in the past, it is inadequate in today’s schools because it hasn’t kept up with continuing technological developments."
nodis,damage or destruction,The hurricane left much depredation in the city.,"Because of depredation caused by hungry wolves, many chicken farmers are losing large sums of money.",The graffiti artist was arrested because he participated in the depredation of city property.,"According to the government, a hate group is responsible for the depredation of the synagogue.",The depredation of the dam caused major flooding in our town.,nan,nan,nan,nan,nan
oustid,to provide water,"Before you bandage the wound, irrigate it to flush out foreign substances.",We make use of a sprinkler system to irrigate our lawn.,"During the drought, the farmers collect rainwater to irrigate their produces.",Living near a river made it easy for ancient cultivators to irrigate their crops.,"According to the poison control helpline, you should irrigate your eyes with water for ten minutes.",nan,nan,nan,nan,nan
septe,"distribute, or give out",Every pharmacist must accurately dispense the medicine into the proper containers in order for no one to get sick.,"At the poker table, the dealer will dispense five cards to each person at the beginning of each round.",The teacher felt she needed to dispense compliments to each student so that they could feel better about themselves.,Ms. Hopson realized she wanted to dispense each group of students a stack of worksheets to be completed before the end of the day.,The rude teenager would dispense cruel remarks under her breath to everyone who walked by her in the hallway.,nan,nan,nan,nan,nan
aphiss,a short note about a specific situation serving as a reminder,The Human Resources Department sent out a memorandum to all of the employees with the information pertaining to the upcoming holiday party.,nan,nan,nan,nan,nan,nan,nan,nan,nan
essle,easy to move through because of the presence of small gaps,"Because the castle had porous security, the assassin found it quite simple to sneak inside and murder the king.",Andy was able to get up most of the spilled liquid with a porous wipe.,"Since the small nation had porous borders, it was an easy target for invasion.","To keep cool, Amanda likes to wear porous clothing in the summer months.","Until the team can fix its porous defense, it will continue to lose by thirty or more points each game.",nan,nan,nan,nan,nan
tuiss,a bandage; a band,"Wrapping the swathe around the wound, the good samaritan hoped that the bandage would hold until helped arrived.","Placing a swathe around each bundle, the manufacturer took great pride in making sure the products were properly secured before shipping.","Without a swathe to hold her still, the infant was unable to sleep soundly and tossed back and forth.","Placing the swathe of velvet around her middle, the designer trusted that taking this risk would make her creation stand out from her rival’s design.","With the last swathe in place, the mummy’s body was fully wrapped and ready to be placed in the sarcophagus.",nan,nan,nan,nan,nan
caral,"to use caution, pay attention to ",caral of falling rocks from the top of the mountain.,nan,nan,nan,nan,nan,nan,nan,nan,nan
flably,"something so special or unique, it's impossible to copy or imitate","Every once in a while, a band comes along that is so unique they are completely inimitable.","Though he had lost the company a large sum of money, the owner would not fire him because he knew his talent was inimitable.","The basketball player knew his talents were inimitable, which caused his teammates to begin hating him.",Few writers can match the inimitable talent of Earnest Hemmingway.,"In that moment, his expression was unique and inimitable, causing everyone in the room to laugh.","Intelligence like that is simply inimitable, leaving no room for someone to fake.",The recipe was inimitable and even though she could taste certain ingredients she could not figure it out.,"Try as he might, the magician found that his competitor’s routine was inimitable, leaving him unable to duplicate the trick.","Her talent was inimitable, which is why the show was canceled upon news of her death.","The inventor felt his creation was completely inimitable, which left him disinterested in filing a copyright."
aphery,not possible to achieve,"No matter how hard the kitten tried, it could not face the insuperable challenge of climbing back down the tree.",Charles is a foolish dreamer who comes up with insuperable plans that he never achieves.,"Just when it seemed as though victory was insuperable, our football team was able to make a winning play that earned us a spot in the state championship.","Despite what doctors described as insuperable odds, the wounded man survived his ordeal.",Not knowing the native language proved to be an insuperable obstacle for the immigrant searching for a job in his new country.,"Because of my crippling arthritis, I find it nearly insuperable to perform even the simplest tasks.","Due to a bad case of writer’s block, the deadline set by my publisher has become insuperable.","Since the two countries have been at war for centuries, it is obvious the construction of a peace agreement is insuperable.","During the Special Olympics, thousands of men and women display their abilities to win insuperable challenges.","When black ice covered the city, it became an insuperable obstacle for many who needed to get out and purchase groceries."
epial,needs or essential supplies,"Even though the spoiled wife believed that a sports car and lots of money were the necessities of life, she could have lived with a regular sedan.",Any new mother would agree that the necessities for newborns is a large stash of diapers and wipes.,The camping trip proved successful even for the city slickers due to having all of the necessities of camping with them.,Driving across the country can be a truly wonderful experience if you have all of the necessities for such a long trip.,"With her resume, cover letter and references in hand, Sally was sure she had the necessities for a successful job interview.",nan,nan,nan,nan,nan
parthy,chilly and damp in an unlikable way,"After the flooding, the house was so dank we moved into a hotel for a few weeks.",The basement is dank because of the power outage and the leaky pipes.,"Until we open the windows and let in the sun and fresh air, the abandoned house is going to be quite dank.",The dank pond is filled with waste from the nuclear plant.,"After falling in the freezing pond, I was dank until I got home and into a hot shower.",nan,nan,nan,nan,nan
uppri,the idea that whatever has the higher vote or favor wins,Many talent shows are decided by a majority rule in which the person who gets the most votes wins.,Democracy functions under majority rule where government officials cast their votes and whichever is about 51% becomes law.,"Although vote was close at 51% yes and 49% no, the bill was passed because of majority rule.",The group of friends always relied on majority rule to decide which movie to rent.,Brian was not a fan of majority rule because he lived in a house full of girls and almost always got out voted.,nan,nan,nan,nan,nan
matiss,far away from each other physically or in time,"The most distant celestial body from the Sun in our solar system is Pluto, a dwarf planet at the farthest reaches of our immediate space.","No one is sure how long it will be before humans can travel into deep space, but I imagine that day is quite distant from where we are now.","The state of California is quite distant from the state of Maine, but it is even more distant from the countries of Europe.","The events of a hundred years ago seem to be in the distant past to those of us living today, but the events of a thousand years ago are like ancient history.","If planet Earth were not exactly as distant from the sun as it is, it would almost certainly be too hot or too cold for human survival.",nan,nan,nan,nan,nan
arand,to object or protest to something,"Because the DA decided to demur the low bond, it was set at a higher fee.",I wanted to stand up and demur but decided against objecting to the marriage.,Thomas raised his hand to demur but wasn’t allowed to protest.,"Though she didn’t want to go on vacation with her parents, Jess found it hard to demur their request.",Citizens have the right to demur and protest any law they feel is unconstitutional.,nan,nan,nan,nan,nan
labal,a title given to someone regarded as holy and virtuous after his or her death,"Believing that her prayer would be answered, the worshiper cried out to the departed saint for deliverance from her situation.",An announcement declaring the 19th century priest a holy saint will be made to parishioners sometime next month.,St. Rita is the saint of impossible causes and adored by many who find themselves in difficult situations.,"Believing his deceased mother to be a virtuous saint, the son continued to deny his mother’s involvement in the family crimes.","Setting up a shrine for her favorite saint, the devout Catholic wanted a secret place to pray to the most hold and virtuous martyrs of all time.",nan,nan,nan,nan,nan
amitar,a special substance that is made of a weakened virus or disease that is used to prevent them from getting the actual illness,The very first vaccine was created by a scientist looking for a substance that would prevent people from getting smallpox.,Researchers are looking to use a weakened form of malaria to create a vaccine to stop people from becoming sick with the deadly disease.,The invention of the smallpox vaccine has led to the disease disappearing from the world almost completely.,"Before a vaccine was created to prevent people from getting diphtheria, it killed thousands of people every year.","A vaccine has not be created to prevent someone from getting HIV, but scientists are working on creating such a substance.",nan,nan,nan,nan,nan
ponic,uncontrolled or reactive and irresistible behavior,My wife is a compulsive shopper spending more than what we can afford.,nan,nan,nan,nan,nan,nan,nan,nan,nan
undicis,a biting remark spoken to convey the opposite meaning,"While Jason is amused by his sarcasm, no one else likes his smart remarks.",I used sarcasm when I thanked my daughter for studying after she failed a test.,"Because young children do not understand sarcasm, you should always say exactly what you mean when you talk to them.",Hailey’s voice was filled with sarcasm when she congratulated her rival on defeating her in competition.,"Since I dislike my mother, I usually reply with sarcasm when people ask me about her.",nan,nan,nan,nan,nan
unvole,shared or collaborative communication,"After years of humans’ interactions with the environment by polluting its rivers, the Earth became damaged and irreparable.","When the shy child rarely spoke to his classmates, the school psychologist required at least one social interaction with a friend from school each day.","Since most people are addicted to their cell phones, there is very little interaction among people in a waiting room.", unvole on the internet needs to be monitored by parents because teenagers may chat with dangerous strangers.,"When the teacher saw the interaction between children from two different countries, she was pleased to see that they were learning about each other’s cultures.",nan,nan,nan,nan,nan
ochly,basis; foundation,"Although the source of the infection could not be found, it was eventually cured with antibiotics.","The source of her strength is the Lord, He being the foundation for everything good in the woman’s life.",Each source for the plaintiff’s claim was proved faulty and the case was eventually dropped.,Emotional scars were the source of the teenager’s pain and her main reason for attending therapy.,"The nonprofit’s major source of funding has decided to pull their sponsorship, leaving the organization’s foundation in crisis mode.",nan,nan,nan,nan,nan
eneted,the progression of the ground sinking lower,"After years of land subsidence, the houses in the back of the neighborhood were now located in a flood zone.",The famous Italian structure’s subsidence on one side resulted in it becoming known as the Leaning Tower of Pisa.,"“A giant sinkhole opened up near Lakewood Subdivision angering residents nearby since the city already knew of the subsidence occurring for the past few months,” the news reporter stated.",Ecologists realized that the depth of Dole Lake increased from 5 ½ feet to 5 ¾ feet deep due to the subsidence of the lake’s floor.,"Due to the subsidence on the left side of the church building, the house contractor decided to drop the right side in order to make the church level.",nan,nan,nan,nan,nan
resork,to revive or refresh,A free luncheon was held for staff to reinvigorate moral and refresh company unity.,"I watered and pruned the limp flowers, but found no way to reinvigorate them.","During his midlife crisis, the man looked for a way to reinvigorate his life and bring back the spark.",New findings from the recent election proved enough to reinvigorate the debate and bring back passionate arguments on both sides.,The model hoped to be the fresh face that would reinvigorate the dwindling agency.,nan,nan,nan,nan,nan
unnism,by the way,"unnism, Joan is no longer returning my phone calls since she borrowed money from me.","The city’s plans include a new football stadium, which incidentally, is going to be paid for with taxpayer dollars.","unnism, I will not be able to attend your party because I need to study for final exams.","We had a lot of fun at the music festival, and incidentally, while there we ran into one of my high school classmates.","unnism, we have seen an increase in burglaries in our neighborhood since the halfway house was built around the corner.",nan,nan,nan,nan,nan
ancyst,repulsive or offensive,The smell was completely repugnant to the pregnant woman.,"Because of your repugnant behavior, I no longer want to be friends with you.",The racist words were repugnant to everyone in the auditorium.,"When the repugnant man tried to grab my purse, I kicked him in the groin and ran.","In many countries, your poor behavior would be considered repugnant.",That repugnant smell from the kitchen is making me gag!,What is it that makes people drawn to a repugnant activity like dog fighting?,There is nothing I find more repugnant in a relationship than dishonesty.,"Because Elliott is such a repugnant individual, he does not have any friends.",The movie was so repugnant that most of the audience walked out of the theater before the film was finished.
supentis,a silly or shy grin,The simper on Kate’s face causes me to think she gets nervous whenever she talks to a boy.,"Even though I was angry with Rick, his goofy simper covered his face and melted my heart.",Ann’s simper and reddish cheeks let everyone know she was embarrassed by her fall.,"Although Jake was being reprimanded, his face bore a simper that irritated his principal.",My son is very shy and always has a simper on his face when he talks to girls in our neighborhood.,nan,nan,nan,nan,nan
crefus,frightened,The timorous kitten would not come out from under the bed.,"Since I am allergic to most insect bites, I tend to be quite timorous even when I see a tiny spider.",The timorous witness refuses to testify because of the defendant’s murderous reputation.,"During the storm, the timorous little boy would not come out of his closet.",The timorous soldier ran from his post when he saw the enemy approaching.,"Although the little girl was timorous when someone broke into her house, she still remembered to call 911 before hiding in the cabinet.",The timorous man would not stand up to his abusive spouse.,"To everyone’s surprise, the tough wrestler became timorous whenever he saw a snake.",Matt is an unusually timorous man who is easily scared by a fake spider.,"Because Albert is timorous of the outdoors, he has not been outside in six years."
metrip,something taken as a guarantee for a debt,"Since my sister has a habit of keeping my clothes, I now ask for collateral when she wants to borrow something.",Jake used his car title as collateral for a loan.,"When Matt was arrested, his mother used her home as collateral for his bail.",The teacher returns her students’ collateral when they return her pencils and pens.,"If William wants to use his boat as collateral for the business loan, he needs to show proof of ownership to the bank.",nan,nan,nan,nan,nan
lamal,one who concentrates on his own life and shows little interest in socializing ,"Because I am an introvert, I rarely go to parties.",Jane is an introvert whose only hobby is reading.,"While Emily is an extrovert who enjoys socializing, her twin Emma is an introvert who prefers being alone.",The teacher has to try harder to involve the introvert in class discussions.,"By nature, Jim is an introvert who spends most of his time analyzing his own wants and needs.","Always the introvert, Kim turns down every party invitation she receives.","Because Bill is an introvert who rarely socializes with others, he felt uncomfortable at his sister’s wedding reception.",My brother Johnny is an introvert who can count all his friends on one hand.,"Since the famous writer is an introvert who hates social gatherings, he does not attend his own award banquets.","As an introvert, Bridgett enjoys going to the movie theater alone."
spectic,the conclusion of a speech designed to drive the message home,"The President’s peroration was extremely passionate and heartfelt, reinforcing the message that we all had to stick together as a nation.","While a peroration is supposed to be the driving conclusion of a speech, it can lose its power if it drones on for too long.","If you are giving a speech, your peroration should be the most powerful part, ending the piece with a reminder of your most important points.","Every speech has a peroration, but not all conclusions are as effective at rallying the audience to the speaker’s cause or belief.","If you want to make a big impact with your speech, the last part, the peroration, should be the most powerful.",nan,nan,nan,nan,nan
riach,something said in an informal manner,Ms. Simpson realized it was important to remark on her student’s report about his recent lack of effort in her class.,Workers at the textile factory would often remark about their low pay and terrible benefits.,"When the young couple didn’t know what to say to each other on their blind date, the young man would remark about the good weather.","When the teenager decided to negatively remark about my clothing, I decided to ignore it and walk away.",The politician decided to remark about the high crime rate so that everyone else would emphasize this problem by commenting about it.,nan,nan,nan,nan,nan
coene,a large collection of writing,The corpus contained many different articles written by the author shortly before his death.,"Among the corpus of poems, I Know Why the Caged Bird Sings is probably the most-well-known work.","In the bottom of the writer’s desk, a corpus of never published manuscripts was found.","Sangam literature is a corpus of over 2,300 poems that documents the early history of the country Tamil.",The scriptures were a corpus of texts held together in one giant collection of writing.,nan,nan,nan,nan,nan
unove,a member of the Western Christian Church whose faith is founded on the Reformation (movement away from the Catholic Church) and the acceptance in the Bible,"As a part of religious reform, the Bible-reading unove rejected the authority of the Pope and many other Catholic traditions and beliefs.",The preacher considered himself a nondenominational unove since he was Christian but his ideology didn’t fall in line with the Baptists or the Catholic Church.,"Although they are unove and moved away from traditional Catholic beliefs, the Christian family still admires the saints and Mother Mary.",Most of the Christian denominations in the country are unove with only a few being of the Catholic faith.,unove minded Anglicans reject the celebration of many Catholic feasts even though both churches are Christian based.,nan,nan,nan,nan,nan
sivid,calm and undisturbed,I was very content during the halcyon days of my childhood.,"Because the waters are halcyon, today is a great day for a boat trip.",The isolated cabin is sure to provide me with a halcyon escape from the noise of the crowded city.,"After three months, the celebrity couple’s halcyon marriage transformed into a path to divorce.",The Smiths were enjoying a halcyon night by the fireplace when the sound of gunfire shattered their peace.,"Before the dog ran into the room and jumped on me, I was enjoying a halcyon nap.",The building of the noisy multi-lane highway is sure to destroy the halcyon nature of the small town.,"After we survived the weekend storms, we were gifted with halcyon weather.","With all the wars on this planet, we are definitely not living in halcyon times.","As I sat in the quiet gardens, I found it easy to relax in such a halcyon setting."
unlitis,to make a ray of light change directions upon entry,"Sunlight will refract when it goes through a window, changing directions just slightly as the glass redirects it.","A ray of lay will refract when it passes through glass, changing the direction it moves based on the angle of entry.",The way a beam of light refracts upon entering a pain of glass can be witnessed firsthand by using a magnifying glass to direct the sunlight in different directions.,"If you have ever used a reflective surface like a CD or your phone screen to direct a spot of light on the wall, you know how to refract light.","When a beam of light hits a mirror, it will refract and go roughly back in the direction that it came from.",nan,nan,nan,nan,nan
indedo,experiencing or providing agony or discomfort,The painful bee sting resulted in my arm reddening and swelling to twice its original size.,Medication was supplied by my doctor to relieve the painful headache that had lasted for three days.,"After wincing during the painful tattoo procedure, the tough teenager tried to look like the needle didn’t bother him.",The woman tried desperately to ignore her painful toothache because she wanted to attend the party of the year.,"After smashing my thumb in the car door, the painful experience makes me twitch every time I would hear a door shut.",nan,nan,nan,nan,nan
afism,unwavering even in difficult times,The frightened dog’s unflinching gaze never left my face.,"Because Jared was unflinching about his decision to not have children, I knew he and I were not destined to be married.",The president looked into the camera in an unflinching manner and promised the terrorists they would be punished.,"While Bill was smaller than the bully, he stared at his enemy with unflinching confidence.",The prime minister's stance was unflinching as he listened to critics condemn his healthcare plan.,nan,nan,nan,nan,nan
scrant,without power to act or move ,"Since my wounded dog is inert, I have to lift him up and put him in the car.",Jill’s battle with depression made her feel exhausted and inert.,"During the experiment, one of the groups was given a placebo, an inert substance with no active ingredient.","After being sprayed with the poison, the fly was inert and could not move.","Because of years of abuse, Cathy is emotionally inert and unable to establish real relationships.",The lightning scared the little boy so much he stood inert and afraid to move.,"Now that the football season is over, the players can enjoy an inert month of rest.","As a joke, Amy gave her military husband an inert hand grenade.",The scientists will believe Kevin is a telepath if he can move the inert object with his mind.,"Although the resting cougar seemed lifeless and inert at first, it leaped forward when we moved closer."
unfly,having or showing strong feelings of sexual attraction or love,The amorous couple could not stop kissing in public.,"When John read his wife’s amorous emails to another man, he flew into a rage and moved out of the house.",The minister’s amorous relationships outside of his marriage caused him to be cast out of the church.,"Since you are married, you should not have amorous feelings for anyone but your wife!",Everyone who watched Helen and Jake exchange amorous glances on the dance floor knew they were attracted to each other.,"When Franklin watched the sex-filled movie, he became quite amorous towards his wife.",The police caught the amorous teenagers having sex in the park.,"Although Marcia and Henry are married, it is inappropriate for them to engage in amorous acts in the workplace.",The bestselling book describes the amorous relationship between an older man and a teenage girl who fall in love.,"Because the teenage boy wanted to seem cool to his friends, he pretended to have an amorous relationship with an older girl."
piess,the act of showing unwillingness to do something,The driver’s refusal to take a breathalyzer test resulted in the officers growing even more suspicious.,A contract refusal by the board stopped the employee from being hired for another year.,piess of services based on race is an illegal business practice in the United States.,The loan company claimed that the recent refusal occurred because of the applicant’s lack of credit.,Neighbor’s watched at the tenant’s refusal to vacate the premises led to a forced eviction.,nan,nan,nan,nan,nan
tionte,a system which allows a person speaking into a microphone to be heard on a speaker by people in a different room or area,"Babbling through the intercom, the baby let the parents know that they would have a long night ahead of them.","Having tallied all of the votes, the principal announced the homecoming court votes over the intercom system.",Purchasing an intercom was the best decision the homeowners had ever made as it allowed them to communicate from the second floor without having to use the stairs.,"Listening to the announcement over the intercom, the workers were shocked to learn that a gas leak was causing a mandatory evacuation.","The children knew that the intercom was only supposed to be operated by their parents, but they still used it to eavesdrop on one another.",nan,nan,nan,nan,nan
delde,a mood of great joy or love,John is a spiritual man who claims he experienced rapture during his baptism.,"In rapture, the happy groom watched his bride walk down the aisle.",April’s rapture knew no bounds when her boyfriend proposed to her.,"When the sedative put Helen in a state of rapture, she started to profess her love for everyone.",Rick’s eyes were filled with rapture when he held his son for the first time.,nan,nan,nan,nan,nan
