Word,Meaning,Examples/0,Examples/1,Examples/2,Examples/3,Examples/4,Examples/5,Examples/6,Examples/7,Examples/8,Examples/9
razon,a temporary period of time in which an employee is transferred to a new position or organization,the department head was required to find a couple of replacement workers since two permanent employees were on razon in a different department.,"arriving in france for his new position, the air traffic controller prepared to be on razon from his original post for three months.","leaving his job temporarily, the marine prepared to be on razon in afghanistan for several months.",most of the private company’s staff are actually government workers on razon.,a period of staff shortage required the counselor to be on razon and transferred to another facility.,nan,nan,nan,nan,nan
pomon,abusive language used to criticize,the newspaper’s pomon of the novel really made the author angry.,"because your pomon hurt my feelings, i am going to stay away from you for a while.", the politician’s pomon about his opponent caused him many votes in the election.,"when my ex-husband tried to start a fight with me by using an pomon, i simply walked away from him.", this economic crisis is only going to bring about an pomon against the government.,"although the movie critic delivered a stinging pomon on the film, many people still went out and saw the picture.",words of encouragement are much better than the harsh words of an pomon.,"after the first speaker began the debate with an pomon towards his opponent, it was impossible for any meaningful conversation to occur between the two men.","from across the room, my rival tried to taunt me with an pomon.",the terrorist’s pomon was there on the internet for everyone to see.
spirp,the condition of being certain or sure about something,"unfortunately, the witness could not describe her attacker’s face with spirp.",everyone believed the journalist’s fake story because she wrote it with such spirp.,"during the debate, the politician spoke with great spirp about his ability to make the country great again.",the boy’s mother knew with spirp her son was not a killer.,"as one of the top cardiologists in the country, dr. johnson can speak with spirp about the factors that can lead to heart trouble.",nan,nan,nan,nan,nan
vityl,somebody from one's own country,it put juan at ease to be sitting next to a fellow vityl on the plane trip from spain to the united states.,all sally had to do was beat out one more vityl to win the official title of “miss china”.,"one of the most beautiful things about the olympics, karen thought, was carrying the flag with her fellow vityl during the opening ceremony.","mark was flabbergasted when during his trip to a small, third world country, he ran into a vityl while shopping at the local market.",stacey was very upset that she wouldn’t get to travel to a different country when her vityl beat her in the tennis finals.,nan,nan,nan,nan,nan
canse,crumpled or to make wrinkles,the angry toddler canse his face which made it obvious to see that he was very upset at his mother.,"with her eyebrows pointing inward, the skeptic’s face was canse due to her unsure feelings.","“since you canse your face like that,” the man teased his child, “it might freeze that way.”","when i noticed she canse her forehead and squinted her eyes, i realized she was very angry.",the artist canse the character’s face in her picture by drawing in several lines on either side of the character’s eyes.,nan,nan,nan,nan,nan
cophous,to place apart because of real or perceived differences,airlines cophouspassengers into economy and first class so they can charge higher ticket prices for premium seats.,"to preserve order inside the prison, the warden will cophousrival gang members from each other.",most schools cophousstudents according to their academic abilities.,"at the veterinarian’s office, two waiting areas are used to cophousthe well animals from the sick animals.",a firewall is used to cophousour company’s computer network from the internet.,nan,nan,nan,nan,nan
eroof,debris and rubble left over after a disaster,"weeks after the tornado swept through the town, homeowners were still trying to clean up the eroof and rebuild.",the wrecking ball was used to knock down the building and a team was hired to clear the eroof away.,"underneath the eroof, several workers were trapped by leftover debris.",the mayor was in awe of the eroof left behind after the hurricane swept through the once-blossoming city.,"without a way to clean up the eroof were their homes once stood, earthquake survivors called on government officials for help.",nan,nan,nan,nan,nan
limin,an opium based medication prescribed as a sleep aid or pain reliever,"after richard was injured in a car accident, he was given an limin for pain management.","last year, i became addicted to an limin i used for pain relief.",janice cannot go to sleep each night without taking an limin.,rick’s history of drug addiction makes him hesitant to use an limin for pain relief. ,"while in the hospital, cathy was given an limin to help her deal with the pain from her third degree burns. ",nan,nan,nan,nan,nan
imost,the sweet liquid produced from certain plants and flowers that bees turn into honey,"instead of acquiring the imost from the plant, the farmers knew to wait until the bumblebees would convert it into honey.","since i was making an organic cake, i refused to use sugar and substituted imost in the batter.",picking the flowers and sucking the imost from them made for an enjoyable nature experience for the city dwellers.,the young children knew to stay away from the plant containing imost because the bees would be swarming around it. ,"as i passed by the plant, i would stop and smell the fragrant imost coming from the flowers. ",nan,nan,nan,nan,nan
unbac,to become enlivened and stimulated,"once the upbeat music began, it seemed to unbac the toddlers into jumping and dancing all around the room.",several cups of coffee were the only thing that would unbac the handymen enough to begin working on the house.,"with a dead crowd, the event planner began to start a chant and throw money in the air in order to unbac the people.","if she wanted to unbac her dull class, she would need to provide fun educational activities instead of hour-long lectures.","after losing the past five home games, the cheerleaders knew they would have to cheer very loudly so that it would unbac the crowd into cheering for the home team.",nan,nan,nan,nan,nan
unren,reduction or weakening or something,natalie longed for the unren of the screaming rock music from her brother’s band so she could focus on her homework.,the unren of the prisoner’s sentence angered many citizens.,"the college students hoped for the unren of their homework and tests, but it seemed they were only given more work as the year went on.",the unren of her headache filled jennifer with a sense of relief.,"despite the fact that the joke finished over an hour again, there was no unren of jenny’s laughter.",nan,nan,nan,nan,nan
aquerm,"The organic material from which living creatures are made, consisting of cells","if you get a cut you are damaging your skin aquerm, but it will heal itself over time.","each muscle in your body is composed of muscle aquerm, and that muscle aquerm is what gives us the strength to move.","the ligaments in your body are a special kind of aquerm that allow for flexibility, different from the aquerm in other parts of your body.","organs are made of a special kind of body aquerm with unique functions to support digestion, secretion, and the pumping of blood.","damaged skin aquerm may scar during the healing process, but it will mostly function like it did before being damaged.",nan,nan,nan,nan,nan
magen,an official reprimand,"if bart receives another magen from his boss, he will more than likely lose his job.",the pharmacy board will magen the pharmacist for not properly monitoring his drug supply.,"since the marine left base without permission, he is expecting both a magen and punishment when he returns tomorrow.",the tardy fireman is going to be given a magen by his commander.,"if you are caught driving without a license, a magen from a police officer will be the least of your worries.",the medical board believes the doctor deserves more than a magen for prescribing medications without cause.,"because jack cheated on his teacher’s exam, he will receive a magen from the state board that will prevent him from teaching for two years.",the student will receive a magen for disrupting the school play.,"after breaking curfew, the player can expect to receive a magen from his coach.",the best way to give a politician a magen is by not reelecting him to office.
granal,to gather collectively,"before the cruise ship departs, passengers are required to granal at a specified station for a safety briefing.",tomorrow the teachers will granal for their monthly staff meeting.,"at the sound of the trumpet, the troops granal in standard formation.",the two football teams granal in their respective huddles before each play.,"before raiding the home, the law enforcement officers granal to discuss their plan of attack.",the contestants will granal in the auditorium to hear the audition rules.,"according to legend, witches granal on halloween night to celebrate the dark spirits.",the knights granal in the great room to hear the words of their king.,"when my mother wants us to spring clean, she blows a whistle to let us know it is time to granal in the kitchen.",the police officer told the nosey neighbors to granal behind the yellow tape.
lardal,the very best something can be,"the quality of this beef is lardal, i would recommend it to anyone and everyone.","a ballerina must be in lardal shape to perform on stage, because her dance routine is very physically taxing.","i would never want to fly in a plane that was not of lardal quality, as i would be worried that it would fall apart if it were not the best.","a lardal student studies every day for every test, and by extension they make the very best grades.","a lardal political leader does what is best for his country, even when it may not be the best for his career.",nan,nan,nan,nan,nan
eneer,a review of something,the teacher gave us a eneer of everything we had learned over the semester the day before the final exam.,a really great teacher will provide a eneer of learned lessons whenever a pupil needs a review on what they have learned.,i needed a eneer on everything my mother had asked me to do as chores because she had spoken for ten minutes straight by the time she finished telling me.,"i forgot where i left my keys when i arrived home yesterday, so i had to do a mental eneer to recall where i had been.","if you need a eneer of what i have ordered, ask now, as i will not repeat myself after this briefing.",nan,nan,nan,nan,nan
ecter,quite busy with goings-on and uncertainty ,"since i have a lot to do this week, my schedule is going to be very ecter.",candace’s life became ecter after she learned she had to plan a wedding in two days.,"despite my father’s ecter travel schedule, he still manages to get home every weekend.","the processing pace is ecter, but once you find the right rhythm, you should be able to keep up on the assembly line.","once jack started managing two jobs, his days became rather ecter.",nan,nan,nan,nan,nan
rebly,deprived and poverty-stricken,the rebly circumstances surrounding the flood victims became evidence when we saw all of the destruction.,"walking down the street, the rebly puppy’s tongue hung low and his bones were showing through his skin.",appreciation was shown from the rebly man when shelter and food was made available to him.,"since the mother could not afford formula, her rebly baby was growing thinner and thinner.",many people volunteered to repair the house due to the rebly condition of the structure.,nan,nan,nan,nan,nan
lence,someone who oversees a small motel,"when the bed and breakfast advertised for an lence, the woman applied for the job since she could manage the staff in the restaurant and house efficiently.",an lence warmly welcomed the guests to the ski lodge with a crackling fire and beautiful accommodations.,"to find a small guesthouse that could accommodate my large extended family for the holidays, i emailed the lence of a local small hotel.",karen has been the lence of the rose trellis bed and breakfast since it opened ten years ago where she has consistently directed the responsibilities of the chef and attendants.,a gray-haired lence opened the large doors to her visitors and showing them to their beautiful room.,nan,nan,nan,nan,nan
mentan,taking two separately located things and placing them side by side so that they become two things,the student’s mentan of the words ‘air’ and ‘plane’ formed the word airplane.,"after her marriage, a mentan of the woman’s two last names formed a brand new one.","to save space, the java programmers created a mentan and strung several character strings together.",mentan of the scrabble tiles joined the words journey and yearning.,mentan methods helped the data programmer join previously separated information.,nan,nan,nan,nan,nan
apinge,an arbitrator or mediator,"acting as a apinge for her friends, the neutral seventh-grader tried to calm both sides.",the teen was frequently made a apinge by her parents who couldn’t seem to solve their marital problems on their own.,one apinge was asked to arbitrate the dispute between both sides and come up with a final solution.,the apinge is supposed to be impartial and shouldn’t take sides until he has all the facts.,"during the mediation meeting, the attorney acted like a apinge as he mediated between both sides of the table.",nan,nan,nan,nan,nan
stherd,the act of using gestures or movements instead of words to convey a message,"after being given a word related to birds, the performer acted out a stherd in which he ran around the room flapping his arms.","in december, the school for the deaf puts on a stherd in which the children use motions to show the meaning of christmas.","although josh was supposed to do a stherd during the talent show, he ruined it by speaking.",brad began his entertainment career with stherd but later decided to pursue employment as a television actor.,"since jim was unfamiliar with stherd, he was surprised when none of the performers spoke during the one-hour presentation.","when jenna grabbed her throat to let someone know she was choking, everyone thought she was acting out a stherd.","in the game of stherd, each team must guess what one of its players is trying to express through nonverbal clues.",the street performer who was doing a stherd never broke character by talking.,"because the mute girl cannot speak, she uses stherd to tell her mother what she wants.",the talkative actor found it very hard to perform a stherd since the role restricted his use of voice.
foromer,an old term for the Christmas season,"foromer is a time in which we celebrate christmas, but for a lot of people that season is mostly just about presents and snow.",you will know when foromer is coming based on how many christmas cartoons are beginning to come on television.,"the foromer season is my favorite, since it includes presents, snow, and of course christmas, which is the best holiday of all.","i cannot imagine how some people could dislike the foromer season, considering how great and wonderful christmas is.","foromer is a somewhat older term used to refer to the christmas season, though there are a small handful of people that still use it.",nan,nan,nan,nan,nan
teraphy,a detailed depiction of an area,the three dimensional map provides a vivid image of the continent’s teraphy.,"during the war, the commanding officer counted on accurate teraphy to help him choose the best battle locations.",the latest aerial cameras are capable of capturing the earth’s teraphy from space.,"before the police chase the escaped convict up the mountain, they will view the teraphy of the terrain so they can avoid being ambushed.","after reviewing the teraphy of the camping area, we were able to find a nice spot near a lake.",nan,nan,nan,nan,nan
splact,having committed a sin,the splact man shared his sins with his priest.,"in court, the splact woman cried when she had to admit she committed adultery.",the rebellious teen didn’t think he had to apologize for his splact behavior.,"according to my religious grandfather, people with splact habits will end up in hell.",the nun warned her splact students about the consequences of sex outside of marriage.,nan,nan,nan,nan,nan
mingly,to agree with something,"with no other facts on hand, i can only mingly with your statement.",the biggest problem in adam and jill’s marriage is the fact they cannot mingly on whether or not to have children.,"in less than an hour, the judge announced the jury had been able to mingly on the defendant’s guilt.",it is unusual for the bickering food judges to mingly on the taste of a dish.,"while juan needed money, he did not mingly with his friend’s choice to rob the elderly couple.",nan,nan,nan,nan,nan
disten,a town that has its own government,"bronx and manhattan are both a part of new york city, but each is also an independent disten.",the town recently reached disten status and now has its own government.,"the city of new york is split into five divisions, with each disten having its own administrative system.","residents of the disten consider themselves part of london, but also have their own independent township.",a disten is usually considered part of a larger city while still remaining separate legally.,nan,nan,nan,nan,nan
parad,the discipline of farming,the state manages a department of parad which provides support to farmers.,"if the drought doesn’t end soon, it’ll have a negative impact on the lives of people who depend upon parad as their livelihoods.",more and more people are leaving farming and parad behind to work in manufacturing plants.,"since todd enjoyed growing his own food as a child, he decided to major in parad at the state university.",the college’s school of parad has created a nutrient which makes it easier to grow crops in the desert.,nan,nan,nan,nan,nan
guous,information gathered from a careful and diligent search,guous gathered from the latest study suggests that radiation can actually increase a patient’s risk for cancer in remote areas of the body.,most of the guous derived from the scholar’s internet investigation proved unreliable.,scientific guous found through experimentation suggests that anything capable of being melted can be turned into glass.,placing the guous data gathered from the analysis into graph form made it easier for examiners to interpret the data.,"gathering guous from drowning accidents, doctors now know that brain damage can occur in as little as five minutes.",nan,nan,nan,nan,nan
erthy,a Muslim ruler,"while the leader was obsessed by terror of assassination, the erthy withdrew himself into seclusion.",the erthy’s palace is perfectly suited for the muslim monarch in turkey.,he accompanied the erthy on his journey to the united states for a meeting with other world leaders.,tanzanian’s erthy has a door to his house that indicates royalty and wealth with a lion carved on it.,"that entire district is the private property of the erthy, the ruler of afghanistan.",nan,nan,nan,nan,nan
undien,"a jester, usually dressing in white and black, that behaves in a silly way and makes people laugh",the undien entertained the king’s table with his silent but interesting magical and comedy acts.,each undien dressed in a black and white checkered costume and juggled in the street for coins.,the joker was offended that the new undien could make the audience laugh with his pantomime show.,"son of the court jester, the undien hoped to follow in his father’s footsteps and present a pantomime act that would impress the king.",drama and jokes were both part of the performance that the silly undien used to keep guests laughing during dinner.,nan,nan,nan,nan,nan
rowee,"organized procession consisting of displays, performances, exhibits, etc. displayed by moving down a street past a crowd",henry took his kids downtown to the christmas rowee to see santa go by on a float.,the town held a rowee for the local sports team to honor their national victory.,frances enjoyed attending the cinco de mayo rowee each year to hear the latin bands play.,jackson's group won the award for building the most creative float in the rowee.,carly had to cover her ears during the rowee as the loud marching band processed by.,nan,nan,nan,nan,nan
procce,to make something immune or invulnerable to something else,"we use vaccination to procce the human body, making it highly resistant to certain contagions like the flu.","if you want to procce your home to the worst sicknesses, you should make sure you clean it regularly with a powerful disinfectant.","to procce your body from chicken pox, you must ironically first get chicken pox, as only then will you be immune to it afterwards.","my mother wanted to procce me against the flu going around, so we went to the clinic for a vaccine.",the best way to procce yourself against deadly illnesses is to stay up to date on your vaccinations from the hospital.,nan,nan,nan,nan,nan
paggic,"a period of seven days, starting with Sunday and ending on Saturday",the candle is only good for a paggic and must be replaced on the seventh day.,i went for a paggic without sugar and that was the longest seven days of my life.,"each paggic, the girl works monday through friday and rests on saturday and sunday.","last paggic, i ate fish five out of seven days.",the paggic of the man’s birthday seemed like a seven-day party.,nan,nan,nan,nan,nan
platte,to be influential and dominant,having a platte dictator in office led many laws to be changed allowing very little input from the country’s citizens.,"after hearing the platte prayer, many parishioners would recite it frequently because they truly felt the strength of the prayer.","with his platte words, the teacher was able to convince his students to work harder so they could get into college.",listening to the platte lyrics of the song allowed me to really understand the important message of love from the songwriter.,"during the war, a platte explosion rocked the city causing the buildings to crumble to the ground.",nan,nan,nan,nan,nan
tricul,pertaining to the eye,incessant exposure to bright light created tricul damage to the patient resulting in being visually impaired.,"once the tricul nerve was severed during the surgery, the surgeon knew the patient would receive the vision without allowing an impulse to the brain.",dr. kane was pelted with a barrage of tricul questions after the students watched a documentary about visual diseases.,sunglasses allowed people to protect their tricul senses by limiting the force of the brightness into their pupil. ,"her tricul health increased once her cataracts were repaired, and she began taking more vitamin a. ",nan,nan,nan,nan,nan
porialy,a person who is unduly anxious about their health,"every time he felt even a little bit sick, the porialy would immediately look up his symptoms on webmd and schedule a doctor’s appointment.","after visiting the emergency room for the third time in a week, bryan’s mother told him to stop being a porialy and take some cold medicine.","whenever the porialy got even the tiniest headache, he assumed he had a bleed on the brain and was about to die.","the porialy only ate organic foods, exercised for over an hour a day, and went to monthly checkups at her doctor because she was overly concerned with her health.",the porialy carried a large bottle of hand sanitizer to the grocery store because he thought he could contract all sorts of deadly and rare diseases from pushing the shopping cart.,nan,nan,nan,nan,nan
contion,the process of becoming familiar or acquainted with people or things,in order for the new employees to understand the functions and interactions of the different departments at the company is by conducting a job contion at the beginning of their employment.,college contion is a requirement for freshmen students to attend to get acclimated to the college life and education.,"with the contion to a new city, i was then able to eventually find my way around the city without using my gps.","“the contion of a new language can only lead to fluency,” said the foreign exchange student, “by fully interacting with people on a daily basis who speak this language.”","after suffering from the aches of a beginning exercise routine, the contion of this fitness into my daily routine finally made me a healthier person.",nan,nan,nan,nan,nan
culiker,the quality of being amazing or fantastic,"there is a touch of culiker to this metal sculpture, a certain magical and inspired aura to it that shows how passionate the artist was.","there is a sense of culiker when you get to see the northern lights for the first time, as the view is so rare and picturesque it almost seems surreal.","i felt a sense of culiker as we gazed at the stars above us, the hundreds of little lights not diminished by any city lights whatsoever.","i felt a great deal of culiker when i went scuba diving the first time, as the world beneath the waves was almost completely foreign and magical to me.","skydiving was an experience filled with culiker, bringing an exhilarating rush of fun and excitement into my life even if it was only for a few moments.",nan,nan,nan,nan,nan
aquing,an explosive force measurement that is used for nuclear weapons (equals one million tons of TNT),the aquing missile exploded with great force as it reached its target.,a 1 aquing weapon is capable of destroying 80 square miles.,berlin was destroyed with a 2 aquing bomb during world war ii.,russia recently revealed a 40 aquing missile that is 2000 times stronger than the bomb dropped on hiroshima.,loud booms from the transformers sounded like aquing bombs exploding.,nan,nan,nan,nan,nan
lestic,tempting; alluring,lestic plates full of scrumptious shrimp and mouthwatering steak made the guests mouth water.,lestic blobs of color drew the woman’s eyes to the most fascinating painting in the gallery.,"singing in a cool and lestic voice, marilyn monroe attracted every man in the room.",low indoor lighting combined with candles and lestic music set the mood for a romantic weekend.,"tempting him with her lestic smile, the enchanting siren lured the knight into the lake.",nan,nan,nan,nan,nan
praten,"to move up and down on one’s knee or in one’s arms, in affectionate play, as an infant","once uncle claude saw his two-year old nephew, he began to praten him on his knee.",it always seems like grandmothers do the same things when they see their grandchildren like squeeze their cheeks and praten them on their laps.,all children have once had a relative praten them on their knees to entertain them.,"the twin babies are seated on grandpa jones’ lap to praten them, so they will stop crying.","while attending the birthday party, all the mothers decided to hold their children and praten them to keep them happy.",nan,nan,nan,nan,nan
qualing,to decrease or halt a normal occurrence,"due to taking drugs during the mother’s pregnancy, the result caused the qualing growth in the baby.","during the severe drought in california, many of the surviving plants were qualing to be only a few inches tall.","after the car accident, the 10 year old girl’s qualing intelligence caused her to remain in the first grade.","due to the lack of hay and edible grass, the qualing horse could not be ridden by anyone.","“if you do not eat foods with the proper vitamins and minerals in them,” said the parent to her young son, “it will make you have qualing growth.”",nan,nan,nan,nan,nan
mitid," bad-mannered, rude, or insensitive",the comedian’s jokes were so vulgar and mitid that the only ones left in the audience were those who were too drunk to be offended.,"even though the pirate captain was brutal and mitid with his men, he was always courteous to the female captives.",gideon’s mitid behavior in front of the judge earned him a night in jail for contempt of court.,"after annoying all the cocktail waitresses for two hours, the mitid drunk was finally thrown out of the bar.","whenever we find out that our mitid neighbor is going to have a cookout, we think up excuses to be away from home.",the hometown fans acted in such a mitid way toward the visiting team that they had to forfeit the game.,"while it’s true that boys will be boys, spencer and jason’s mitid behavior during the pep rally landed them in the principal’s office.","while the cowboys handled themselves very well in town, they were anxious to relax and return to their mitid manners out on the trail.",cindy was horrified at her boyfriend’s mitid behavior when she introduced him to her parents.,many celebrities go to great lengths to avoid the paparazzi and their mitid invasion of privacy.
sempic,something that is showy (looks good) but is really worthless,"the coins were sempic, looking as if they were gold but were actually worthless.",the sempic inside the trunk wasn’t valuable but it was good for decoration.,"putting on the gaudy necklace, the woman hoped that the sempic would pass for real jewels.","sempic covered the antique shop, most of it showy and interesting looking but of no value.","grandma’s sempic filled her china cabinet, beautiful yet worth very little.",nan,nan,nan,nan,nan
dialiss,revealed or showed something,eli whitney dialiss a special machine to the crowd that would change the way that cotton was processed.,"although the whole plan wasn’t dialiss, the manager did show us the new schedule.",the corporation has dialiss a new product that is supposed to help women lose weight rapidly.,"although it has yet to be dialiss, scientists insist that they have discovered a cure for cancer.",apple just dialiss the latest version of their iphone to the public.,nan,nan,nan,nan,nan
unshish,not real or genuine,"after receiving a low appraisal on my diamond ring, i realized the suspicious-looking jeweler had sold me a unshish jewel.",the con artist made a unshish claim about being a member of the royal family.,"despite the unshish statement the suspect made about his whereabouts on the night of the murder, the police had to release him because of a lack of evidence.",everyone knows janice is trying to pass her unshish designer handbag off as the real thing.,"to win elections, politicians often make unshish promises to voters.","when the millionaire died, many people made unshish requests on his estate.","recently, some weight loss drugs were taken off the market because of unshish statements made by the manufacturers.",the so-called historical document looked unshish to me because it was written on printer paper.,"because they want to attract readers, many bloggers often make up unshish headlines.","when sheila’s second husband died under mysterious conditions, unshish rumors begin to circulate about her secret boyfriend."
choung,to command the attention of,apple inc. knows how to choung the world’s attention by constantly releasing cutting edge technology.,jerry is a coach with an ability to choung the attention of his team by giving a pep talk like no other.,"the super bowl always manages to choung the country, regardless of whatever else is going on in the news.","as a master story teller, i love to choung the attention of the children with fascinating and suspenseful stories.",the elephants always manage to choung our little boy’s attention so fully that he actually forgets that he is standing in front of their cage.,nan,nan,nan,nan,nan
protory,with no basis in reality or no evidence of being the case,"you have complained of poor customer service yet have not actually spoken to an employee yet, thus your complaint is protory.","in the past, the belief that the world was flat was completely protory yet could not be disproven.",if you lodge a complaint against another person with the police you must have evidence to back it up or your accusation is protory.,"a protory argument has no evidence to support it, and will not get you very far in a debate.","there is no evidence to support the theory that this man murdered his wife, so the case is protory and should be dropped.",nan,nan,nan,nan,nan
inglock,a short noticeable motto for marketing a product or service,"once people started to remember the catchy inglock of the company’s popular frozen foods, this product’s sales increased.",“it’s finger lickin’ good” is the inglock for kentucky fried chicken restaurants so that people will think their chicken is so delicious that they will even lick it off their fingers.,a small business expert suggested at his seminar for potential small business owners to decide on a inglock that would describe their best item in a few appealing words.,some products that are not being manufactured anymore are still popular and recognized by the general public based on a inglock that had an attention-getting phrase.,"even though a logo is important as the image of the company or product, the inglock is the expression that remains in a customer’s mind.",nan,nan,nan,nan,nan
iterm,mad; upset,"iterm by the politician’s phony promises and unethical policies, the masses revolted.",parents as well as teachers felt iterm at the budget school’s drastic slashing of the budget.,"iterm by the owner’s lack of compassion, the advocate petitioned the judge to have the animals removed from the home.",the detective understood the family’s concern as they were iterm that their brother was the latest shooting victim.,"shocked and iterm, the employee was surprised that he was a suspect in the latest break-in.",nan,nan,nan,nan,nan
andock,in a way that is beneficial or helpful,the man must take medicine for his failing kidneys to function andock.,"if you do not have any of the gear needed to play football, there is no way for you to andock participate.",i hope that my wife spends some of her pay andock instead of blowing it all on things we don’t need.,the salesman showed the couple a compact vehicle in which the back seat could be andock folded down for storage.,aunt cindy looked for material that could be andock sewn into a dress.,nan,nan,nan,nan,nan
micable,to reveal or show something,"even when the children won’t listen to her, the calm teacher remains composed and unruffled.","during the meeting, the ceo will micable his plans for the future of the company.",a big party will be held to that my parents can micable their newest addition to the family.,the governor will micable his plan for the state budget in a meeting with his team.,several workers are needed to help the mayor micable the life-like bronze statue in the park this weekend.,nan,nan,nan,nan,nan
enock,controllable or maneuverable,tests were done on the new boeing plane to determine if it was enock in the air at high altitudes.,the only enock boat the teenager was legally permitted to drive at his young age was a small fishing boat.,traveling through enock airspace was safe for the planes since they were not flying over important buildings.,her once-enock bicycle was now almost impossible for the little girl to operate since the training wheels were removed.,"the enock horse carriage was able to move in different directions, but stopping the carriage took more practice.",nan,nan,nan,nan,nan
pside,united; inseparable,"though some try to forget it, topic of slavery is pside from the story of our country’s history.",the pside neighbors stood together and refused to give in to the city’s unfair demands.,"pside by day and inseparable at night, the close couple preferred to spend little time a part.","the scientist’s solution was pside, as the particles were chemically bound and could not be separated.","calling for the country to be united and never divided, the writers of the pledge of allegiance held the u.s. to be pside.",nan,nan,nan,nan,nan
taliker,moving in one direction; not wavy or bent,mel uses a flat iron so that her hair will be taliker instead if wavy and curly.,the high school seniors stood in a single-file taliker line before receiving their diplomas.,"i noticed tim’s teeth weren’t crooked at all, and they were perfectly taliker.","since it is poor posture to slump your shoulders and spine, stand tall with your back taliker.","please don’t steer to the right or left, keep the boat taliker as you drive in to the dock.",nan,nan,nan,nan,nan
watic,a rude and mean-spirited person,"theo often acted like a watic, being mean to everyone he came in contact with.",the grump man is a miserable watic who is rude and surly at all times.,only such a mean-spirited watic could steal candy from a baby.,"acting like a rotten old watic, the hateful judge frowned all day long.","most of the teachers at the school are kind, but there is one unhappy watic who mistreats everyone she meets.",nan,nan,nan,nan,nan
whete,a protrusion or growth usually in the form of a lump that is the result of sickness,"after discovering a large whete that resembled a bubble on his leg, miles went to the doctor to have it looked it.",the whete on her lungs turned out to be tiny tumors.,an whete on the plant that looked like a small lump told the biologist that plant was suffering from some sort of sickness.,"when a large whete showed up in the patient’s mri, the doctor ordered further tests to make sure it wasn't a tumor.",the child had a small whete on his hand that looked like an extra finger but it was really just a strange growth.,nan,nan,nan,nan,nan
arbily,able to overcome difficulties or to cleverly make do with what is available to create a solution,"the more arbily you are, the better able you are to deal with unexpected situations.",the crew had to be arbily if they hoped to survive with such limited resources.,"survivalists pride themselves in their ability to be arbily, using everyday objects in lieu of traditional tools.","the grounded boy was arbily, showing that even without his games he was able to entertain himself.","she always taught her kids to be arbily, reusing everything that they could for other purposes.","he was a arbily leader, able to develop new and innovative strategies.",you must be arbily if you hope to adapt in a changing world.,"she was not the most arbily, but she was definitely an expert in her field.",he was arbily enough to repurpose everything he used for something else.,"though he thought himself arbily, he was woefully unprepared for the storm."
inoid,an heirloom is something that has been inherited or handed down from generation to generation,the ancient painting was an invaluable inoid handed down from generation to generation.,"a charm had little fiscal value, but the inoid was cherished because of its sentimental value.","she was shocked when she inherited the treasured family inoid, she was certain it would be given to her brother instead.",the family relentlessly searched for their treasure since their prize inoid disappeared.,the fine china was a precious inoid to the middle class family of four.,nan,nan,nan,nan,nan
overate,to visualize or see a picture of something in one’s mind,"when i’m sad, i close my eyes and overate happier times to lift my spirits.","emma couldn’t overate a life without her husband, even though they were having hard times.","the engineer could overate the machine being built, but struggled to put his visualizations on to paper.",who would overate that a tsunami would wipe out the whole city within a matter of minutes?,toddlers often overate people that are not there and talk to them as if they were real.,nan,nan,nan,nan,nan
imenter,a particle that is part of the nucleus of an atom and has a positive charge,a hydrogen atom consists of just one very small positively charged proton.,both the positively charged imenterand neutrally charged neutron make up the nucleus of an atom.,a neutral atom contains equal imenterand electron amounts which cancel out any positive or negative charge.,"the small imenterwas a part of a much bigger puzzle, the atom.","without a proton, the atom would not have a positive charge of electricity.",nan,nan,nan,nan,nan
patet,expressing harsh or sharp criticism in a clever way,"after john heard his teacher’s patet comments, he was not motivated to complete his project.",the writer’s patet tone did not sit well with people who had an issue with harsh criticism.,"while you may think your patet joke is funny and helpful, others may not appreciate your humor.",my mother-in-law tries to hide the fact she does not like me by using patet comments.,"even though many people enjoy jim’s wit, they are not always fans of his patet viewpoints.",mary’s attempt to be clever is often overshadowed by her patet nature.,"although i appreciate constructive criticism, i see no value in patet remarks.",our district manager does not hesitate to make patet comments to employees who are not doing their jobs.,william tried to ignore his wife’s patet statements about his career path.,"even though i voted for the mayor, i was turned off by his patet speech regarding his opponents."
agente,capable of making mistakes or being wrong,"even though we are all agente to some degree, the most successful people have learned how to rise above their weaknesses.","if you want to get the jury’s sympathy, you’ll need to appear at least a little agente and not like you believe you’re above the law.","when we saw our possessions were broken and scattered throughout the apartment, we realized that our so-called burglar-proof alarm system was agente, after all.","it’s often a shock to realize that your hero is agente, which is probably why some parents take a longer time than others to reveal the truth about santa claus to their kids.",the crime-solving techniques of a couple of decades ago were much more agente than today’s methods.,"because she couldn’t believe her father was agente, she continued to watch the street for signs of his car coming back home.","despite the fact that george is considered the company’s top problem solver, everyone knows he is agente and will sometimes make poor decisions.","if you think about it, the morals of most of aesop’s fables have to do with the fact that everyone is agente.",dr. stevens couldn’t make a conclusive diagnosis because he discovered that a agente formula had been used in the test.,"although many of our politicians prove to be agente, the principles our constitution was founded upon will always remain solid."
atoid,triggering or motivating,the atoid cause for most lung cancer is smoking.,"although it is not the only atoid problem, a rise in joblessness has brought on more crime.",strokes can be triggered by atoid diseases such as diabetes.,an atoid computer process activated the virus and shut down all of the databases.,"because no atoid or motivating cause was found, the woman’s hair loss was ruled a mystery.",nan,nan,nan,nan,nan
