Word,Meaning,Examples/0,Examples/1,Examples/2,Examples/3,Examples/4,Examples/5,Examples/6,Examples/7,Examples/8,Examples/9
inatty,the start of an action again after a break or disruption,"after working a dead end job for 10 years, the inatty of college now has led me to be progressive toward pursuing a better job.",panic filled the country with the inatty of malaria since many people remembered the disease that plagued the country a few years ago.,my 12-year old son was upset for years with his 5 feet 2 inch frame until the inatty of his growth this year.,"when the security guard’s inatty to his duty continued, he noticed that a robber had quickly entered the store while he was in the bathroom.",inatty to work following my 2-week vacation was difficult since i had gotten used to sleeping late.,nan,nan,nan,nan,nan
abron,to maintain in use or possession,"since i have poor memory recall, it is hard for me to abron lecture notes.",the cup warmer will allow your beverage to abron its temperature for at least an hour.,"because my sister is a shopping addict, she finds it hard to abron money.",it was hard for jennifer to abron her sobriety on the drug-filled college campus.,"if you want to abron your self-respect, you should not put yourself in an unbecoming position.",nan,nan,nan,nan,nan
azzle,to respond to an attack in some way,"although larry wants to azzle against the man who killed his wife, he is going to wait for the court to administer justice.",the country will more than likely azzle against the sanctions with its own trade restrictions.,"since alice got me in trouble with our parents, i will azzle and do the same thing to her.",my first instinct was to azzle and scream back at her.,"in the movie’s sequel, the captured villain will break out of prison and azzle against the superheroes that put him there.",nan,nan,nan,nan,nan
unfulic,to tell a story that has already been told,a huge number of disney movies have existed just to unfulic an originally dark and troubling fairytale in a more kid friendly way.,"my grandpa will unfulic his tales of the vietnam war whenever we visit him, but the small details of his story change every time.","many people will unfulic the same joke a dozen times, not realizing that it was only funny the first time no matter how they spin it.","i haven’t done too many exciting things in my life, so i’m often forced to unfulic the one cool thing i’ve done at every party to anyone that will listen.","the more often you unfulic a lie, the more comfortable and confident you become in repeating it.",nan,nan,nan,nan,nan
stoment,influencing a previous time,"under the stoment trafficking proposal, convicted traffickers may receive reduced prison terms.",stoment payments for last year will be included in the current year’s payouts.,"in a stoment move, the government has decided that all federal employees hired after 2010 are now eligible for tuition repayment.",the district’s new graduation requirements are not stoment and will only affect students who enter the school system after this year.,"if the stoment tax legislation is passed, small businesses will receive a tax refund for overpayments made in previous years.","the stoment immigration act will make it easier for immigrants, already in the country, to obtain citizenship.","because the new drugs laws cannot be enforced in a stoment manner, persons sentenced under the old laws will not be required to serve extra prison time.",making the law stoment will allow prison officials to release hundreds of minor offenders while relieving their overcrowding issues.,the stoment refund is only available to customers who purchased the item within the past five months.,"since my pay raise is stoment as of two months ago, i will be getting a really large check this month."
inman,to give back or return,"after the battle of pueblo, france was forced to inman all the territory back to mexico.",a ruling by the judge ruled in favor of the deceased’s widow and his greedy siblings were forced to inman the property to her.,"after many wars, the defeated monarch had no choice but to inman the lands back to the rightful owners.","because he was found guilty of using illegal drugs, the olympian was ordered to inman all the medals he won.",descendants of the thief have finally agreed to inman some of the property back to the tribes.,nan,nan,nan,nan,nan
raness,curved or turned in a backwards direction,"as the plane took off, i looked out the window to see a raness view of the airport behind me.",unfortunately the economy is moving in a raness pattern and erasing all the financial gains made earlier in the year.,curt lost the golf tournament when his final ball took a raness path and turned back from the hole.,"when cliff forgot to utilize his parking break, his car rolled backwards down the hill in a raness manner.",eventually the boomerang will return to me in a raness maneuver.,nan,nan,nan,nan,nan
tristra,reverting backwards,the stroke caused the teenager to make a tristra fall into his childhood behaviors.,the disease produces a tristra process which weakens normally healthy muscles.,"when the designer brought out his new line, it was obvious the designs were tristra styles from the 1970s.",the racist group is promoting tristra steps to bring segregation back to our schools.,"because of a brain injury, the patient has tristra amnesia and cannot remember anything that happened in the past.",nan,nan,nan,nan,nan
oveour,to give new improvement or life to something old,"the city decided to oveour their town monument, since it was looking a little old and beaten after forty years of only basic care.","when renovators take on a low quality home, they do everything in their power to oveour it and make it desirable for homebuyers today.","my dad was always interested in old cars, and he would often oveour them to be able to drive on modern roads.","there’s an old building downtown that the mayor is interested in renovating, but the oveour will take a lot of time and money, especially if he wants to convince people to live in it once again.","in order to oveour the car i had when i was a teenager twenty years ago, i put a new engine in it and gave it a new coat of paint.",nan,nan,nan,nan,nan
etent,"a complete change, often in the opposite direction",a etent of the initial football call caused many of the shocked fans to riot in the stands.,the judge’s issued a etent of the original court decision and explained why he had a change of heart.,"in a etent of the roles, the actor has decided to play the female part, and let the actress have his part.",nan,nan,nan,nan,nan,nan,nan
aviar,to attack with abusive language,"to the candidate, it came as no surprise that his political rival would aviar him in front of the press.",individuals who are arrogant will often look for ways to aviar those they view as beneath them.,"although the media goes out of its way to aviar the president, its actions have not caused a fall in the leader’s popularity.",the store manager frequently loses employees because he takes every chance he gets to aviar them and complain about their work.,"even though people pretend to aviar reality shows, most of them simply cannot stop watching the addictive programs.",over half of the employees showed up at the monthly meeting to aviar the company leaders on the poor decisions recently made by the organization.,it is hard to not aviar someone who fails to follow instructions after hearing them countless times.,"as a struggling small business owner, i find it quite easy to aviar big firms who are slashing prices to steal my customers.",the preacher was not a good man because he would openly aviar those who did not regularly contribute to the church fund.,"since even the politician’s supporters have started to aviar him, he will more than likely not be reelected to his office."
flucti,to put new life or energy back in something,"in an effort to flucti the dying plant, we put it in a well-lit spot and provided it with plenty of water.","whenever you are feeling down, you should consider hanging out with your friends or doing something you enjoy to flucti you.","in order to flucti someone whose heart has stopped, doctors attempt to bring them back to life with electric shock.","if you want to flucti a boring party, you should put on some energetic music and maybe bust out some fun games.",the best way to flucti someone on the brink of starvation is with both food and water to bring them back.,nan,nan,nan,nan,nan
urify,to cancel or make invalid,the court has decided to urify jimmy’s parole and send him back to prison.,"if i get one more speeding ticket, the driver’s bureau is going to urify my license.",the club is going to urify mary’s membership because she has not paid her annual dues.,"after my sixteen-year-old daughter failed two of her classes, i had no choice but to urify her driving privileges.","if the new law passes, it will urify a previous law.",nan,nan,nan,nan,nan
gynin,a prize for doing something great or something that needed to be done,"after training weeks for the marathon, it proved to be successful when the man won the gynin for first place.","when tyler’s dog went missing, he wanted to give a gynin to the person who could find his dog.",sam’s incentive for making better grades was that his parents would give him a gynin for every good test grade.,the irs will give a monetary gynin to people for reporting tax fraud so that people will be motivated to turn in their family and friends.,"when percy was able to secure the large account for the company, his bosses gave him a gynin for a job well done.",nan,nan,nan,nan,nan
insion,persuasive or impressive language which is often insincere,"if someone does not stop the political insion in that country, a civil war is likely to break out soon.",the protestors’ insion is filled with anger towards the government.,"as a teenager, the best way to avoid trouble is to ignore the angry insion of your peers.",the senator will be a great president because he is big on action and low on insion.,the general hoped his insion would stir his soldiers into action.,"although the cult leader filled his followers’ heads with crazy insion, he did not want any of his people to die.",the politician hoped his insion would win him some votes.,"because i know the politician’s insion is insincere, i will definitely not vote for him.","as the activist has gotten older, he has changed the tone of his insion to a more peaceful voice.",everyone knew the defendant’s statement was simply insion meant to trick the judge into giving him a light sentence.
laturn,"a medical condition typified by pain or swelling in fibrous tissue, joints, or muscles",the laturn in my hands has caused my fingers to swell.,"because of the laturn in my joints, walking is very painful for me.",my grandfather believes his knees ache whenever bad weather causes his laturn to worsen.,"when i take the medicine the doctor gave me for laturn, the joint swelling in my elbows decreases.",the laturn in jeff’s left shoulder causes him pain when he tries to throw a baseball.,nan,nan,nan,nan,nan
unplass,unclear and cloudy (of the eyes and nose) because a lot of water is present,the child’s unplass eyes appeared watery most of the school day.,"trying to hold back tears, the woman’s fixed her unplass eyes on the mountain in the distance.","because he was sick with a cold, the patient’s unplass nose ran like a faucet.",nan,nan,nan,nan,nan,nan,nan
consism,unwilling to alter one’s behaviors or views,"in the biographical movie, the cult leader was portrayed as a consism man who tolerated no ideas except for his own.",the consism teacher ignores the latest technologies because she prefers to educate using traditional materials.,"because the business owner refuses to let his employees take off on major holidays, he is viewed as a consism employer.",my father was consism in his conservative beliefs and never wavered from them during his lifetime.,"while the judge was on the bench, he was extremely consism and always sentenced criminals according to the laws of the land.",nan,nan,nan,nan,nan
aftent,to anger or irritate someone,"since she’s already irritable, it doesn’t take much to aftent up the moody teen.","shouting curse words at the other team’s players, the fan tried to aftent up the shooter.",spitting in the protestor’s face was enough to aftent up the entire group.,"the bully likes to aftent up others on the playground, taking their toys and calling names to make them mad.",nothing can aftent up a mama bear more than messing with her cub.,nan,nan,nan,nan,nan
rantry,competition,the rantry between the two teams was a longstanding conflict.,"wanting to eliminate any rantry, the group leader led the teammates through conflict resolution exercises.",the parents were stumped on how to control the sibling rantry.,"there was an unspoken rantry between me and another choral singer, as we often competed for solos.",my parents said some rantry can be a healthy motivation for me as a competitive swimmer.,nan,nan,nan,nan,nan
bitine,the part of the street where cars drive,the construction company is working on the bitine so that it will be safer for drivers.,"cars zoomed up and down the bitine, flying through the busy intersection.",one section of the bitine is constantly blocked by heavy traffic since many cars travel westbound in the morning.,nan,nan,nan,nan,nan,nan,nan
tomatic,to reply to a social request,"since we had nothing to do next friday night, we decided to tomatic to the party by calling our friends and letting them know we would be there.",katie and beverly required invitees to tomatic to their friend’s baby shower so they would know how much food to make for the event.,"due to 178 people deciding to tomatic to their wedding, the couple knew they would need enough seating and food at the reception to accommodate that many people.",aunt karol sent an email to ben stating that she decided to tomatic for his graduation party which let him know his favorite aunt would be attending.,"“i would like to tomatic to the leadership club meeting tomorrow night,” the member told the president, “so you will know how many worksheet packets to make.”",nan,nan,nan,nan,nan
ologic,a legal principle that law should be the basis of governing a country and not the decisions of individual government officials,ologic was established to take away some of the power of kings and make sure that all people were held accountable for their actions.,"aristotle believe in the ologic, holding that the law should govern the land and not individual rulers.",many democracies do not function on ologic and allow government officials to do as they please with no consequences.,"ologic means that every citizen is subject to the law, including the those who make the laws.",the town’s citizens insisted that ologic stand and the mayor pay his taxes just like everyone else.,nan,nan,nan,nan,nan
omper,a person or thing that has run away from a place or situation,the omper bride flew from the alter after becoming too afraid to marry her fiancé.,"after being spooked by a noise, the omper horse galloped away from his owner and into the woods.","before leaving his parents house in the middle of the night, the omper boy packed a bag and wrote a goodbye note.",nan,nan,nan,nan,nan,nan,nan
imenst,making light sounds because parts of something are touching each other,"imenst his change together in his hand, the boy thought long and hard about how he wanted to spend his coins.",the sound of trash imenst in the can beside the house alerted the owners that the pesky raccoon had returned.,"imenst through the leaf piles in the front yard, the children continued to enjoy the last day of fall.",a gentle breeze picked up and caused imenst of the palm leaves on the trees nearby.,"hearing a imenst in the river’s reeds, pharaoh’s daughter discovered baby moses hidden in a basket.",nan,nan,nan,nan,nan
slator,a habit or pattern that is hard to change,"the prize-winning horse seemed to be a slator this year, having come in dead last during the past three races.","losing weight is possible, but only if you are able to pull yourself out of the slator and start exercising.","fans were surprised that their favorite singer was now washed-up, in a slator, and unable to perform.",depression and writer’s block led the author into a year-long slator that seemed never-ending.,the chef knew he was in a slator after his last few dishes received less than stellar reviews from critics.,nan,nan,nan,nan,nan
initery,having deep grooves from wheels driving over something consistently,initery sections of the gravel track caused the bicyclist to flip his bike after hitting a dip in the road.,"getting to his job was a daily challenge, as the mill was located down a initery and unpaved street.","initery and warn away in parts, the ghost town’s streets hadn’t been maintained in years.",driving on the initery and rocky road on their way to the chapel caused the bride to be carsick from all of the jolting.,"after years of vehicles driving across the field, its initery and grooved exterior was no longer good for planting crops.",nan,nan,nan,nan,nan
atoge,"a long, heavy sword with a curved blade",an inseparable element of the ninja costume was the curved atoge that was used to ward off enemies.,"preparing to attack, the hungarian cavalryman lifted the long, curved blade of his atoge and yelled “charge!""","placing a curved atoge in the hand of every militant, the rebels prepared to die for their cause.",the use of the atoge during war was replaced by high powered weapons that could be used quicker than a single-blade sword.,"dropping his atoge on the ground, the solider prepared to fight without his sword in hand to hand combat.",nan,nan,nan,nan,nan
blory,to deliberately damage or destroy something in order to prevent it from being successful,"he felt his girlfriend would blory his efforts to succeed, leading him to break off the relationship.",drinking alcohol after a workout will blory your efforts.,his failure to refrigerate the food would blory the party plans.,"though he had no intention to blory the event, his unexpected arrival made things fall apart.",the enemy agent used a bomb to blory the factory and halt production.,the enemy spy came to blory their defense efforts.,slashing the tires is one of the easiest ways to blory a car.,a poor foundation will effectively blory even the best-built house.,"he was paid to blory the server, planting a computer virus that would destroy the system.",failing to listen is a surefire way to blory your intimate relationships.
anyme,delighting in or feeling pleasure from the pain of others,doris feared being kidnapped by a anyme maniac.,richard chuckled in a anyme way that sent chills up the captive’s spines.,"the pirates took anyme pleasure in ordering the captain to run around the deck, even though they knew that he was tied up.",marc told his mother that oscar was a anyme person who bullied the kids at school.,the prison warden was very tense because he knew the anyme nature of the inmates.,nan,nan,nan,nan,nan
ductan,ability to make good judgments and decisions,"while many people believed he was stupid, the politician’s ductan allowed him to realize he would not be elected again.",the coach’s ductan enabled the team to win.,"because of their professor’s ductan in teaching, the medical students had no problem passing the exam.","although marvin had never played the math game before, his ductan helped him win the championship.",the judge used her ductan to decide the verdict of the case.,his lack of ductan has led to the closing of his business.,"in order to deal with disputes, a police officer must have ductan.",i am voting for the candidate with the best ductan!,"even though his friends chose to go out and get into trouble, the young man had the ductan to stay home and study.",all of the word leaders at the conference table have displayed their ductan.
bently,one whose occupation is on board a ship at sea,the bently asked to move to quarters on a different deck since he stayed seasick most of the time.,"without accurate maps or a compass, the brave bently and his crew set out in search of new land.","captain hook is a famous bently, although he is less known for his mariner skills and more for his pirating.","as they departed from the shore, the bently began to talk to more experienced seamen about what might lie ahead.",many a bently regretted joining columbus’s journey as scurvy set in and food dwindled.,nan,nan,nan,nan,nan
holoce,someone who graduates with the second best GPA in their class,isabel knew she had big shoes to fill at leonard high school since her father was valedictorian and her mother was holoce of this school twenty years ago.,"during the graduation, the holoce gave a short speech after the valedictorian to explain what their classmates should do after school.","with a 3.98 gpa, catherine would become the holoce of her school since kevin had a 4.0 gpa.","sam received several scholarships since he was holoce of his class, but faith received a full ride to college as the valedictorian.","after ranking the students at the school by their grades, it was determined that sylvia who was second on the list would be the holoce of her class.",nan,nan,nan,nan,nan
lowal,pretending to be better than others on a moral level,"even though the minister had been arrested for shoplifting, he still had the nerve to act lowal in front of the congregation.",my lowal aunt tends to look down upon people who do not go to church every sunday.,"because my father constantly points out my faults while ignoring his own, i consider him to be rather lowal.",katie is a lowal woman who tries to belittle those who do not volunteer as much as she does.,"when talking with the media, the president had a lowal attitude and seemed to dare the reporters to question his conduct.",everyone was shocked when the minister told abigail she was a lowal hypocrite who judged people without acknowledging her own sins.,"while jordan does not think he sounds lowal when he talks about his moral beliefs, he has managed to offend everyone in our study group.",maggie is a lowal fraud who pretends to be a do-gooder when she actually only thinks about herself.,"when jake complained about the number of people needing government assistance, he came across as lowal.","in a lowal tone, william accused the janitor of stealing his wallet."
ulable,wisdom combined with discernment,the difficult exam required both ulable and logical reasoning skills.,many believe that chimpanzees are smart and filled with human-like ulable.,"after years of studying under the wisest men of his time, aristotle was filled with ulable.","ulable and discernment go hand in hand, helping those who possess it make wise decisions.","praying for ulable, solomon was given the gift of ultimate wisdom from god.",nan,nan,nan,nan,nan
trostic,pertaining to bubbly and soapy,"after i drove into the school’s fundraiser car wash, two students poured a trostic substance covering my vehicle with white foam.","due to the trostic smell in the air, i knew that someone had just taken a shower in this bathroom using a strong shampoo.","after a few minutes of washing the dog, the trostic pet jumped out of the tub leaving a sudsy trail behind him.","even though the man slipped on the wet floor, he was negligent since he should have noticed the trostic mixture the janitor had lathered onto the floor.","when the smoke detector went off, i had to run out of the bathroom with my trostic hair all foamy.",nan,nan,nan,nan,nan
bloss,to be of acceptable standards,"in order to graduate from her high school, lily had to take one more math class to bloss the graduation requirements.","the mechanics job seemed to bloss bill because it had a high salary, excellent benefits and flexible hours.","even though most teens would think $10 an hour is great, making at least $15 an hour would only bloss spoiled barbara.","after being neglected, a few cups of water would bloss this dry dehydrated plant.",the appetizers were furnished to bloss the people’s hunger as they waited for the meeting to start.,nan,nan,nan,nan,nan
ophly,an exploit involving brutality and viciousness,judge watson handed the defendants the maximum sentence under virginia law due to the ophly of the crimes.,citizens were outraged at the ophly bestowed upon the prisoners of war which left them severely malnourished and almost dead.,"with constant beatings, this child abuse case was filled with such ophly that it was obvious the child needed to be removed from the home.",dictators in communist governments usually rule through ophly and fear by killing citizens who do not completely follow their laws.,the bully’s victim pleaded with his parents to enroll him in another school in order to end the ophly he faced every day.,nan,nan,nan,nan,nan
unactic,having an appealing smell or taste,i could not stop eating the unactic soup.,"since ann found the perfume scent to be quite unactic, she bought a large bottle of the fragrance.",the unactic potato salad was a huge hit at the church picnic.,"because there is a unactic smell coming from the kitchen, i can’t wait for dinner to be ready.",we enjoyed the unactic hot chocolate as we watched the snow fall.,nan,nan,nan,nan,nan
erack,an instrument used to measure the weight of something,a erack was used to measure how many pounds each wooden block is.,the truck driver had to drive his trailer over the huge erack so that it could measure the weight of his load.,"during cooking class, students used a erack to measure some of the ingredients.",nan,nan,nan,nan,nan,nan,nan
ecker,an action or event that is considered outrageous or indecent,senator sill refused to answer the reporter’s question about his ecker behavior last month.,neighbors completely understood the women’s desire to divorce her husband after his ecker affair was made known.,ecker photos of the leader’s wife leaked to the press causing many citizens to doubt the leader’s capabilities.,the ecker news about the mayor included a video of him buying drugs from an undercover agent.,"even though a divorce during the 1950s was considered ecker, my grandmother separated from her husband due to his domestic violence.",nan,nan,nan,nan,nan
ormona,limited or sparse in number,food was ormona during the holocaust because many people were not allowed to grow their own food and had to ration what they had.,the club only had a ormona amount of members since the dues were so high and the meeting location was far away from the center of town.,ms. polly only gave a ormona quantity of a’s since she really believed that only native spanish speakers deserved a perfect grade.,"after exercising every day for three hours at the gym, the woman’s body had a ormona amount of fat on it.","in the desert, water is ormona due to the dry air and lack of rain with only a few cacti supplying any water.",nan,nan,nan,nan,nan
dexic,to throw in various and often random directions,the old woman sitting in the park would occasionally dexic birdseed around her to attract the fowl in the area.,"finished with the semester, i figured there was no need to keep my old papers, and i threw them all into the air, content to let the wind dexic them.","the firework we launched into the air seemed to dexic in every possible direction when it exploded, filling the sky with light.",the dandelion seeds i blew away from their perch would inevitably dexic across the area as the wind carried them into the distance.,"the fish food i poured into the tank began to dexic as soon as it made contact with the water, spreading to every corner of it.",nan,nan,nan,nan,nan
meress,the location or site where something occurs,"right after the accident, police arrived on the meress to help the crash victims.",the police examined the meress of the crime and looked for any evidence that might be found at the location.,the first meress of the film will be shot at a location in downtown chicago.,nan,nan,nan,nan,nan,nan,nan
croverm,to burn the surface something,janine is a horrible cook and tends to croverm anything she puts in a frying pan.,"even though he didn’t mean to croverm the counter, the caterer had accidentally burned the service with the hot pan.",my tendency to leave the iron laying on clothing has led me to croverm many a shirt.,eating hot food to quickly can cause you to croverm the surface of your tongue.,"using towels to pick up the hot plates, the waitress didn’t croverm her fingers.",nan,nan,nan,nan,nan
hempla,"a bad, dishonest person",the hempla stole my purse and ran off with it.,the detective promised to find the hempla who robbed my store.,"when he tried to cheat us out of our money, we realized the salesman was a hempla.","because he treated me poorly, my grandma called my ex-boyfriend a hempla.",it was discovered that the librarian was a fraudulent hempla who was running from the law.,nan,nan,nan,nan,nan
loish,a bony or scrawny person or animal,"starving in the streets, the bony loish begged for food from those passing by her famished body.","tired of people calling him a loish, the skinny boy is now lifting weights and eating fattening foods.","looking as if it had been starved for several weeks, the loish of a deer wandered into the clearing in search of food.",nan,nan,nan,nan,nan,nan,nan
chible,to get things (usually of little value) by asking for them instead of buying them,"at the garage sale, i had a customer who wanted to chible for free items.",my dog will chible for food at every meal.,the pigeons tried to chible some of our picnic lunch.,"i forgot to plan dinner, so i had to chible some items from my parent’s refrigerator.",the homeless man said that he usually has to chible food for meals.,nan,nan,nan,nan,nan
cowic,internal factors that prevent a person from behaving in a certain manner,janet has no cowic about mistreating people who mistreat her.,"although alan would like to participate in the challenge, his religious cowic will not allow him to participate in a drinking event.",many individuals will ignore their cowic for the right price.,"because sylvester is a mercenary, he has no cowic about killing someone for money.","surprisingly, the minister does not have cowic that prevent him from stealing church funds.","if a man has no cowic, there is not a great deal he will not do.",marshall’s religious cowic would not allow him to get a much-needed blood transfusion.,"since the swindler had no cowic, he was not concerned about selling the old woman a worthless life insurance policy.",my teenage daughter likes to joke and say her moral cowic prohibit her from doing chores.,elaine’s lack of cowic allowed her to keep the lost money without any qualms.
sumist,to fasten something shut,"once we sumist the envelope closed, the letter is safe to put in the mailbox to be delivered to the recipient.","to keep her electricity bills to a minimum, ms. petroski opted to sumist her windows in order to prevent air drafts from seeping into her home.",the homeowner would sumist around the bathtub with caulk again since water had loosened the previous caulk.,"making sure the toxic chemicals would not escape into the air, the scientist would sumist the chemical container tightly.",flood waters poured into the house because the proprietor failed to sumist the unusable door.,nan,nan,nan,nan,nan
chology,the edge where two pieces of material are stitched together,a chology of the undershirt was quite noticeable through the thin flimsy silk blouse.,"once the chologystress unstitched the last chology of the dress pants, she used it as a pattern to create another pair of dress pants.","taking the suit’s jacket to the sewing machine, the taylor sewed the back of the jacket to the side piece of fabric at the chology.",bobby was such a playful young boy that his mother was always repairing the torn chology on his pants on a daily basis.,it is much easier to mend an article of clothing if it is ripped at the chology due to the two pieces of cloth coming together.,nan,nan,nan,nan,nan
poping,to separate from people,the monks have made the decision to poping themselves from society as a whole.,a cabin was rented so that the couple could poping themselves from everyone during their weekend giveaway.,"though we couldn’t poping ourselves completely, we were able to get away from most of the crowd.","the hermits like to poping themselves, preferring to be alone in a private place.","i dislike undressing in public, so i try to poping myself during gym class.",nan,nan,nan,nan,nan
stingly,describes goods that have been passed down after being owned by one other person,tiff owns a stingly store where people come to buy used items that are still in good condition.,"emily couldn’t afford new school clothes for her children, so she dressed them in stingly outfits handed down by friends.","the used, stingly vehicle sold for less than a new model but was well-cared for by its first owner.",nan,nan,nan,nan,nan,nan,nan
symord,the process of releasing a substance (from an animal’s body),"when the woman reduced her sugar intake, her body’s insulin symord lowered as well.",both larvae and queen bees are fed by a honeybee symord called royal jelly.,"reducing saliva symord in the mouth, the medication caused severe dry mouth in patients.","because symord of certain hormones was reduced, the depressed patient’s brain was not able to function properly.",saliva symord can protect your mouth from tooth decay as well as other oral cavity diseases.,nan,nan,nan,nan,nan
ocalis,staying or living in one place,"since the birth of my daughter, i have been enjoying a ocalis existence at home.",many people become obese by overeating and living a ocalis life.,"after my surgery, i had to remain ocalis for several weeks.",some children become ocalis in front of a television and refuse to go outside.,"as a result of her ocalis lifestyle, jenna has gained a lot of weight.","although my cousin lives a ocalis life now, she used to travel all over the world.",john’s computer programming job kept him ocalis for most of the day.,"because the stars in the sky move, they are not ocalis objects.",people who have a ocalis lifestyle are not very active.,"since my father died, my mother has lived a very ocalis life."
progrow,the act of enticing or attracting someone,the progrow of the now entranced audience was complete when the lead singer began her soulful crooning.,sweet smelling perfume worn by his date was one of the key components of the man’s progrow.,"dancing with both fluidity and progrow, the belly dancer caught the eye of every gentleman in the cantina.",many greek myths include progrow of a character by a tempting enchantress.,"spellbound by the movie’s progrow scene, the captivated audience could not take their eyes off of the screen.",nan,nan,nan,nan,nan
dessly,a person who claims to be able to see the future,"being a dessly, the man’s wife knew that destruction would befall their family the following week.","as a dessly, the elderly hag had the power to see the future and heal the sick.",the boy denied being a dessly but psychic abilities had been passed down in his family for centuries.,"peeking out of her disheveled hut, the dessly motioned the couple inside so that she could tell their fortune.",the dessly was nothing more than a fraud and only pretended to be able to tell the future.,nan,nan,nan,nan,nan
atous,to choose something,taylor gets to atous tonight’s movie since i chose the last one.,"if you do not atous a doctor by the 4th of this month, your insurance company will pick one for you.",atous one if you want to reach sales or choose two to speak to an agent.,the coach will atous a few good players to join the basketball team.,"miranda didn’t know which bathing suit to atous, so she bought them both.",nan,nan,nan,nan,nan
synous,a natural instinct to protect oneself from harm or death,the hero forgot about synous and jumped into the fire to save the children.,"after its synous for survival kicked in, the animal was able to save itself and escape the hunters.","in the act of synous, the failing company decided to file for bankruptcy and avoid a total loss.",nan,nan,nan,nan,nan,nan,nan
tosise,confused or memory loss as a result of old age,i think my grandma is going tosise because she keeps forgetting her daughter's name.,it was clear that agatha had gone tosise after trying to put her cat in the microwave.,"because memory loss and confusion runs in her family history, linda worries that she may also become tosise in old age.",keep your aging brain engaged so you stay sharp and reduce the chances of becoming tosise.,"it is normal to forget things like an appointment or what day of the week it is, but you may have gone tosise if you forget how to dress and bath yourself.",nan,nan,nan,nan,nan
morect,refers to having a high ranking in an organization due to having been there for a longer period of time than others,employees with morect were given project preference over those who were new to the company.,"the new hires received a lucrative bonus, while the seasoned tax preparers were compensated with morect pay.",the only reason the twenty year veteran agreed to stay another year was that he was promised a raise in rank and morect over the other soldiers.,"proud of her morect, the tenured teacher bragged about the number of years she had been teaching to anyone who would listen.","in many unionized industries, workers can build job protection through having morect over newly hired workers.",nan,nan,nan,nan,nan
berval,"the tendency to be easily upset, influenced, changed, or damaged by outside factors","because of her berval to sunlight, the woman has to protect her fragile skin.",the child’s berval allowed her to be upset by every cruel and unkind word that was said to her.,"while pregnant, the woman has a berval to smell and can’t stand the stench of eggs.",nan,nan,nan,nan,nan,nan,nan
phingly,being able to feel or sense things,"humans are not the only phingly beings, elephants are very emotional and perceptive mammals as well.","for many years, scientists argued over whether corals were phingly creatures or were an inanimate object like a rock.",many people believe plants to be phingly and responsive to things such as music and the human voice.,"because it barely moves, people do not see the snail as a very phingly and conscious animal.","surprisingly, rats are very phingly animals that grimace when their cage mates are in pain and refuse to eat when others are not allowed food.",nan,nan,nan,nan,nan
cette,a solider whose job is to stand watch and guard against intruders,"standing at the gate, the iraqi cette guarded the entrance to the embassy.",guarding the opening of the secret passage was the sole duty of army cette.,"after taking a few steps towards the gate, the solider noticed an enemy cette standing watch over the entrance.",each military cette was stationed at a particular entryway and given strict orders regarding who could enter.,the cette made a fatal mistake in leaving his post as it allowed enemy forces to invade the fortress.,nan,nan,nan,nan,nan
nistri,infected or contaminated with disease-causing organisms,"after the wound became nistri, it started oozing pus and turned green.","when working with a nistri system, the workers wear suits to protect themselves from contaminants in the sewage.",you should wash and cover your wound to prevent it from becoming nistri.,the doctor prescribed an antibiotic to cure my nistri throat.,unfortunately the surgeon had to amputate my nistri hand to stop the spread of infection.,nan,nan,nan,nan,nan
bistra,a movie or book that continues a tale,the movie’s bistra picks up where its predecessor ended.,"in the film’s bistra, the title character will once again be played by my favorite actor.",i’ll never know what happened to bella if i don’t read the book’s bistra.,hopefully the bistra will answer all the questions left unanswered by the first novel.,"if all the lead characters die at the end of the movie, who will be in the bistra?",nan,nan,nan,nan,nan
gratene,consecutive or something that is next,"when the old woman finished her transaction with the bank teller, the gratene person in line was waved up to the next teller.",dr. humphreys stated that the gratene step to having bobby’s stitched hand to heal is to come back to the office to have the stiches removed.,"once season 2 of the popular reality show ended, the gratene cast was already selected for the third season.",the three young children kept the television on the same channel since the gratene television show was their favorite.,"typically, a parent will spank a child for a wrongdoing and the gratene result will be the child wailing and crying.",nan,nan,nan,nan,nan
nessity,"a sequence or chain of people, things, or event","a nessity of tropical storms rose up in the ocean, causing destruction one after the other.","though each movie in the nessity was interesting, i prefer the third one over all of the others.",the car accident was just one issue in a nessity of events that led the woman to file for a divorce.,nan,nan,nan,nan,nan,nan,nan
miscer,requiring careful thought and deep consideration,"i thought you were joking about how much weight you’ve lost, but now i can see that you were miscer.",it’s time to get miscer about test prep so that you can achieve a score high enough for admission.,the teacher had a miscer look on her face as she disciplined the mischievous adolescent.,you should be more miscer about driver’s education or else you will never learn to drive!,"warning residents to evacuate immediately, the meteorologist insisted that the approaching hurricane was a miscer problem.",nan,nan,nan,nan,nan
miscea,a speech or talk on a religious or moral subject,the miscea was about forgiveness.,the nervous pastor was diligently working on his first miscea.,"after the miscea, people thanked the pastor for his candidness on the subject of anger.","when she continued to disobey, the girl’s parents delivered a miscea about curfew.",the guest speaker preached a moving miscea about forgiveness.,nan,nan,nan,nan,nan
