Word,Meaning,Examples/0,Examples/1,Examples/2,Examples/3,Examples/4,Examples/5,Examples/6,Examples/7,Examples/8,Examples/9
gynon,an individual who supports a cause,"Because April loves animals, she is a fierce proponent of the animal rights movement.",Marie is such a proponent of water conservation that she only takes a shower once a week.,"Although the billionaire claims to be a big proponent of AIDS research, he has not donated a single dollar to any of the research programs.",Mark became a proponent of prison reform after being incarcerated for several years.,"As a proponent of domestic adoptions, I urge all prospective parents to adopt children within their own borders.",Drug dealers often threaten the prosecutor because she is a proponent of tough drug laws.,"Since my husband is a police officer, I am a proponent of the policemen’s benefit fund.",The politician is not a proponent of the healthcare system because he believes the new system will cause a tax increase.,"Before the civil rights activist was murdered, he was a strong proponent of the equal rights crusade.",Ellen is a vocal proponent of gay rights and speaks in favor of them at every rally.
suparic,"forbidden, prohibited","Because of past arguments, political discusses are verboten at our dinner table.",Gemma and Kate agreed that the discussion of their favorite television show was verboten until the new season aired.,"Since threatening a witness was verboten, the man felt more at ease to testify about his dealings with the defendant.","Although they knew it was verboten, the girls usually snuck extra snacks into the movie theater.","Fearing that it was verboten, the woman checked the handbook to make sure that tuning right at a red light was legal.",nan,nan,nan,nan,nan
atterd,"the track, trail, droppings or scent of an animal","If the police don’t find and start following the spoor of a child abductor within the first two hours, the chances of getting that child back alive start to diminish greatly.",He felt her watching him when he caught the lightest whiff of her spoor on the night air.,"The scout knelt slowly, reaching down to touch the bear spoor to see if it was still warm.","When the old hound picked up the escaped inmate’s spoor, the warden had a hard time keeping pace with the hunting dog.","You really can find anything on eBay, even earrings made from moose spoor!",nan,nan,nan,nan,nan
rudan,honor or respect felt or shown,"Not surprisingly, everyone treated the Pope with a great deal of reverence at the event.",We can never show enough reverence for our military service workers.,"At the funeral, hundreds of police officers paid reverence to their fallen office.","With a great deal of reverence, the soldiers stared at their country’s flag.","In some countries, cows are treated with reverence and not used as a source of food.",Marie has a reverence for the environment that prevents her from throwing trash in the lake.,"As the president walked by, the veteran got out of his wheel chair and stood with reverence.",We showed reverence for my late uncle at a private memorial service in his favorite garden.,"For centuries, the people on the island have held a great reverence for the gods who provide them with food, clothing, and shelter.",Everyone was shocked when the gang member treated the old lady with reverence.
autol,free of blame or innocent of wrongdoing,Many blameless individuals have been wrongly imprisoned or punished due to an improper trial or coincidental evidence.,"Even though he was blameless, the older brother told his parents that he was the one who broke the lamp so his little sister wouldn’t get in trouble.","In reality, young children are essentially blameless at an age where they are incapable of understanding the difference between right and wrong.","If you are blameless when someone wants the truth from you, then you have nothing to fear since you have done no wrong.","While a scapegoat is not always blameless, anyone used to take the blame for someone else is often not guilty of what they are being accused of.",nan,nan,nan,nan,nan
oustry,to be built as an evenly sectioned component,"Since the office was built with modular cubicles, no one’s office was any bigger or better than anyone else’s.",Scott bought a modular sofa from IKEA where each identical part of the sofa fit together like a jigsaw puzzle.,"In order to assemble a Rubik’s cube, the manufacturing company put together the modular puzzle cube by cube.",nan,nan,nan,nan,nan,nan,nan
incot,benefit or advantage,"A parent forces their child to eat the vegetables they don’t like to behoof them, so they can grow up strong and healthy.","For the behoof of the entire community, the mayor is looking to pave that road on the outskirts of town that is in poor repair.","You are supposed to exercise regularly for the behoof of your body, ensuring that is stays in top shape and capable.","Many people do not believe that war has any good side to it, but it usually does work to the behoof of the economy.","The government collects taxes from everyone in the country so they can use it for the alleged behoof of the people, building projects for them to make sue of.",nan,nan,nan,nan,nan
undeming,a bright red color,"Because she loves the color red, Tammy wears a scarlet dress to every event she attends.","The scarlet tomato was juicy and red, ready to be picked and cut up for dinner.","Looking up at the scarlet sun, the couple couldn’t believe that the once yellow star was now bright red.",nan,nan,nan,nan,nan,nan,nan
gatite,having a row of sharp or tooth-like projections,A serrated knife allowed the chef to saw the bread into slices.,"In order to cut the steaks, each dish included a serrated knife.",The serrated edge of a knife proved more dangerous to cut food due to its toothed side.,The difference between the two knife sets is that the first set contained a serrated knife to cut bread and meats.,The celebrity chef reached for a serrated knife because he knew that it would slice the cake quickly.,nan,nan,nan,nan,nan
mormoy,a reactive natural substance that is both necessary for life but also toxic in large amounts,Farmers were very careful when selecting a fertilizer for their crops since some of them contained an abundance of phosphorous.,The nutritionist suggested that her client increase phosphorous in her diet by eating more salmon and pumpkin seeds.,Tests were run to determine if excessive phosphorous in Sally’s system coupled with her kidney disease was the cause of her prolonged upset stomach.,Consulting a nephrologist was the first recommendation by Karen’s doctor since her low level of phosphorous was the problem with her kidneys.,Foods containing large amounts of phosphorous need to be consumed in moderation since too much of it will counteract the vitamins and minerals in someone’s system.,nan,nan,nan,nan,nan
apate,"not interested in meeting anyone outside your own group or country, or not interested in learning new ideas or ways of doing things","Because the insular man had lived on a deserted island for several years, he was not very good at making conversation.",The people who live on the mountain have insular personalities because they are not used to being around other members of society.,My grandparents’ insular attitudes make them very uninterested in what is going on outside their own lives.,"Although I do not socialize a great deal, I do not have any insular traits as of a result of my self-imposed isolation.",Only a few people live in their insular neighborhood in the coldest part of Alaska.,"As a government spy, I am insular by nature and interact on a social level with very few people.","Because you are a world traveler, you should not have such insular views.",The reclusive writer enjoyed his privacy and was content in his insular lifestyle.,"Since the creation of the internet, few people are able to remain completely insular.","Even though Angelica grew up in a convent, she has become less insular since moving into the city."
euray,a story-writer who composes or rewrites fables,The fabulist wrote tales about talking animals living long ago.,Fables that the fabulist writes always teach a moral lesson through the tale.,"Though he never planned to be a fabulist, Jeffrey enjoys rewriting fables and fairy tales.","Each fabulist submitted a tale they had written, but only one author was awarded a prize.",Aesop is the most famous fabulist to ever compose fables using talking characters.,nan,nan,nan,nan,nan
scibly,"snobbish, self-absorbed, filled with self importance",The elderly lady was an uppity woman who believed her breeding and social class made her better than others.,Mariah’s uppity boss always spoke about what a great job he did and how the company could not function without him.,Some people believe that women who belong to country clubs are uppity gossipers who look down on the middle class.,Her uppity sister-in-law was such a snob that she refused to buy anything but high-priced designer clothes.,Briana wished her mother-in-law wasn't so uppity because she complained whenever Briana fed her children non-organic or unhealthy food.,nan,nan,nan,nan,nan
reggy,the process of moving,"Putting the ball into motion, the pitcher prayed that the batter would not make contact.",The back and forth motion of the cruise ship caused the seasick passenger to become more nauseous.,"With a wave of his hand, the teacher began to motion for the students to come back inside.",My defensive puppy can sense any motion in the house and barks at the first sign of movement.,"Shaking violently, the motion of the washing machine caused the basket on top to fall off.",nan,nan,nan,nan,nan
drotan,to emerge from a state of sleep,"The alarm clock wasn’t set for the right time, so it didn’t wake the CEO up for work this morning.",Sunrays peeking through the window were bright enough to wake the well-rested woman from her slumber.,"Eddie didn’t want to wake up from his nap, but his mother made him get out of the bed anyway.",nan,nan,nan,nan,nan,nan,nan
suramp,action taken by unhappy workers in which they stand outside of their workplace and protest something to bring about a change,"The plant workers continue to picket around the factory, raising their signs in protest of the unsafe work conditions.",Union employees have decided to picket as a way to take a stand against their employer’s unfairly low wage rate.,"Chanting as they continue to march, the political groups picket because they know that protesting will bring attention to their cause.",nan,nan,nan,nan,nan,nan,nan
neint,a smaller group within a larger committee formed in order to complete a certain task,"At the church’s finance committee meeting, the president assigned a subcommittee to purchase a new organ.",Each subcommittee met at different times of the month and then reconvened together to discuss their findings.,"At the Springs Hill Conference, the subcommittee spoke to the audience about the fundraisers that were coming in the future.","When the subcommittee in Congress addressed charter schools, the education committee allowed them to speak on their behalf.","In order to be more efficient, the president of the faculty assigned every subcommittee to finish their job by the end of April.",nan,nan,nan,nan,nan
ather,circular rotation,The gyration of the washing machine distracted the woman as she worked.,Her perfect gyration helped the girl keep the hula hoop going round and round.,Viewing the gyration of the helicopter blades caused me to feel dizzy.,ather was key to the belly dancer’s performance.,"With two minutes of gyration, I was able to whisk the eggs and carry on with my recipe.",nan,nan,nan,nan,nan
mentes,a long knife attached to the end of a rifle,"He removed his bayonet from his rifle, and was using it as a combat knife now, since a rifle would be too cumbersome.",nan,nan,nan,nan,nan,nan,nan,nan,nan
ematic,"to stop, deflect or divert something in progress or motion","I leaped into the air, attempting to intercept the football before it landed in Bernie’s hands.",The knight held out a shield to intercept the arrows which were being shot in his direction.,The CIA uses high tech technology to intercept the communication between foreign countries and its spies.,Jack flies a fighter jet which is used to intercept any aircraft that attempt to enter the United States’ airspace.,Police were dispatched to intercept the car before it had a chance to drive over the Canadian border.,nan,nan,nan,nan,nan
rebald,to cause liquid to splatter irregularly,The baby elephants began to splash around in the lagoon under the noonday sun.,"While boiling chicken, be careful not to splash and burn yourself with the hot broth.","As rain continued to splash on their window pane, the children prayed for the sun to come out and dry up all of the drops.","Shaking the glass bottle, the chef made sure to splash a few drops of vinegar onto the salad before serving it.",The baby likes to splash about in the tub and make a slippery mess on the bathroom floor.,nan,nan,nan,nan,nan
saban,anxiety; edginess,"During dinner, the gentleman could sense his date’s nervousness as she anxiously tapped her fingers on the table.","saban got the best of the ice skater, with her jumpiness causing her to fall on the ice.","Although some degree of nervousness is to be experienced during public speaking, the woman’s extreme shyness caused her much uneasiness.",There is no place for nervousness or apprehension in quick thinking and high stress environments like police work. ,"Paranoia added to the mentally ill man’s nervousness, making him think that someone was lurking behind the street corners outside his door. ",nan,nan,nan,nan,nan
denish,to take over or overwhelm something,The scent of garlic began to overpower the kitchen and could be smelled all the way outside.,Soldiers stormed into the city to overthrow the government and take over power.,"After the first quarter, the losing team began to overpower the Falcons and take control of the game.",nan,nan,nan,nan,nan,nan,nan
printe,the condition of being located away from others,The worst prisoners are placed in isolation so they cannot hurt other inmates.,"If you are in isolation, you are located away from other people.",In-school-suspension is a type of academic isolation that allows troublesome students to attend school in a private classroom.,"In order to keep the virus contained, the doctor placed the contagious patient in an isolation chamber.","When I leave the noisy city, I enjoy staying in my mountain cabin because it is located in an area of isolation.",nan,nan,nan,nan,nan
nardo,a reappearing theme in a creative person’s work or style,Death is the depressing motif that appears in each of the artist’s paintings.,"When I decorate my house, I will beautify it with white, sandy, and blue colors to create a beach motif.",Unrequited love is a frequent motif in the playwright’s works.,"As I walked through my aunt’s residence, my nose started to itch because of the intensity of the flower motif that covered her home.","Romance books generally have the same motif in which a boy meets a girl, they separate, and then reunite to live happily forever.",nan,nan,nan,nan,nan
salid,desirous of wealth or advancement,"Since Tiffany was an avaricious reader, her reading level was at 12th grade level even though she was still in 4th grade.","Even though the king had all the riches in his kingdom, this avaricious leader always wanted more.","After receiving a bill for millions of dollars, the avaricious lawyer would charge as much as possible to his needy clients.",The avaricious student was completing her fourth college degree so that her skills would be well above the other candidates’ skills for any job.,The avaricious banker would decrease the interest in the bank members’ savings accounts so that he could pocket the extra money.,nan,nan,nan,nan,nan
terfic,very small; a little,"Although he is just a wee little lad, the small boy is strong for his age.","Add a wee bit of hot sauce, but only enough to gift it some flavor.","The woman was just a wee bit sad that her children were leaving for the night, but quickly got over it.",Cook the chicken a wee bit longer so that it will be completely done in the middle.,Adding a wee bit of salt to the bowl of potatoes will give it a little kick.,nan,nan,nan,nan,nan
brapos,relating to or involving ships or shipping or navigation or seamen,We sailed hundreds of nautical miles with no land in sight.,"The museum features many nautical artifacts, including a fully intact ship.","His wall paintings have nautical themes, like waves, sailboats and anchors.",Peter poured over a nautical map to pinpoint the exact location of his boat. ,My nautical themed tie is woven with blue and white stripes. ,nan,nan,nan,nan,nan
noris,discreetly working to complete a dishonest task,Alan’s wife is a conniving woman who only married him for his money.,"For a large score, the conniving con man was even willing to fake his death.",The conniving fox offered to give the tired hen a ride home.,"Because I knew how conniving my rival was, I suspected she was not at my birthday party to be kind.",The conniving killer gained access to his victims’ homes by pretending to be a police officer.,"As the president looked around the boardroom, he wondered which of his conniving employees was selling company secrets.",Carol’s conniving husband was arrested for plotting her murder.,"Because the spoiled girl really wanted to be homecoming queen, she asked her conniving girlfriends to manipulate the ballot box.",The sleazy lawyer is a conniving man who does not hesitate to break the law for his clients.,"In an attempt to take the king’s throne, the conniving knight placed poison in the royal water pitcher."
troal,to disagree or clash,"After discussing the dress code, the teacher’s opinion of wanting longer skirt requirements would differ from the students wanting to wear shorter skirts.","If a mother’s decision to allow her kids to stay up past their bedtimes differ from her husband’s decisions, this will send mixed messages to the kids.",The carefree woman’s perspective on childrearing would differ significantly than that of a strict military father’s.,The artist’s collection of paintings showed various angles of a scene so that people would differ their perspectives about the scene.,"Since the boss refused to allow his diligent employee any time off for the next few months, they would differ in thoughts about each other.",nan,nan,nan,nan,nan
katoo,to beat or hit repeatedly,"When I looked up at the tree, a squirrel took an acorn and acted like it would pelt me with it.",A severe thunderstorm created hail that would pelt the windshield with such force that I thought it would crack.,The Boston Massacre is believed to have started when one colonist decided to pelt a British soldier with a snowball.,In dodgeball the objective is to pelt your opponents with a ball without the opponents catching it.,Chad grew angry as Tim would pelt him with spitballs.,nan,nan,nan,nan,nan
supprer,a word used to add another false statement,"When Bill is sedated, he experiences neither joy nor sorrow.",Neither my mother’s facial expression nor her tone of voice made me aware of the fact she knew I was lying about skipping school.,The psychiatrist says Wyatt is neither mentally challenged nor insane.,"Because of Jill’s illness, she had neither the interest nor the strength to attend the playoff game.",Neither my husband nor I have any idea where our son went after he robbed the liquor store.,nan,nan,nan,nan,nan
indef,a qualified person who can decipher data ,The company called for a business analyst to help plan the budget for next year.,nan,nan,nan,nan,nan,nan,nan,nan,nan
bachon,a type of government in which an area is controlled by a monarch like a queen or king,"In a complete monarchy, the royal who runs the country makes all the major decisions for the nation.",The country stopped being a monarchy after the peasants revolted against the selfish king and queen.,"While the nation is described as a monarchy, it is really a democratic country with a ceremonial figurehead.",The colonists were greatly upset by the thought of an overseas monarchy attempting to control their lives.,"Because the monarchy is losing the support of the people, the king has decided to share his power with elected officials.",nan,nan,nan,nan,nan
iller,to become real or visible,"If you want to make your dreams materialize, you must take steps to make them real.","Rub the lamp, and the genie will materialize.","Because Ken can’t raise enough funds, his vision of owning a restaurant may never materialize.",A donation to the scholarship fund will help a person’s college dream materialize.,"In the horror film, the steam made the writing on the mirror materialize.",nan,nan,nan,nan,nan
picke,people or animals who live in a place,"Being well aware of the ragged hole in the ground, the homeowners worried about the inhabitants of it being a poisonous snake.","Don’t go in the cave,” the scoutmaster warned, “bears could be inhabitants in there.”",The inhabitants of the village knew each other and instantly became suspicious of the stranger walking down the street.,"Many occupants worked in the house, but the inhabitants actually owned and lived in it.",picke of the tree were hidden until a bird pecked at it to come out of its home.,nan,nan,nan,nan,nan
heate,crazy and out of one’s mind,The batty woman walked the streets yelling “ca-caw” and flapping her arms as if she were a bird.,"Although she isn’t really batty, Lucy pretends that she is out of her mind so that she can get a crazy check from the state.",The batty old bitty is always thinking that someone is out to get her and making up looney stories about imaginary stalkers.,nan,nan,nan,nan,nan,nan,nan
gamit,a property that has multiple buildings in one area,The entire compound was secured by fences and security systems that served to protect all of those inside.,Police were concerned that those living inside the compound were being held against their will.,"Though there were many houses on the compound, only a few of them were equipped with running water and electricity.","Approaching the compound, the soldier motioned for the gate to be opened and drove the tank onto the property.",The family compound was made up of several homes in which forty of the Jeffersons lived.,nan,nan,nan,nan,nan
mosiss,not able to think clearly or to understand what is obvious or simple,Are you so obtuse that you will give away all your money to a fake charity?,The obtuse young man had a hard time understanding the simple instructions. ,"If you do not pay attention in math class, you may feel obtuse during the final exam.",Sometimes my youngest brother seems too obtuse to understand anything I say. ,"When you are obtuse, you should not get behind the wheel of a moving vehicle. ",Adam becomes obtuse when he stays up past his bedtime. ,"After taking the strong medication, Jenny was so obtuse she could not read the newspaper. ",The obtuse student was not able to answer a single test question. ,"Because the man was obtuse after a night of partying, he was unable to pass his driver’s test. ","While Henry seems obtuse, he is actually a very intelligent man. "
oboor,any collection of things bound together; a bundle,"As he procrastinated, the accountant’s papers piled higher and higher in a sheaf that seemed to never end.",The exhausted worker sat down on a sheaf of wheat and basked in the noonday sun.,"Chopping the wheat and tying it tight, the farmer laid each sheaf in the back of a trailer.",Each sheaf of pencils was bound tightly with twine and only unraveled when the bucket was empty.,"Tying several bundles of wall paper into a sheaf, the decorator was able to bring in materials more quickly.",nan,nan,nan,nan,nan
pretra,a code that is not easily solved,The serial killer left a cipher with each body that provided clues to the detectives on where to find the next victim.,During WWII a team of code breakers were hired to break a cipher written for the Nazis from their allies.,"She developed a secret cipher to write her diary in so that if anyone ever tried to read it, it would look like a jumble of letters.",Government officials typically have a secret cipher used to pass classified information over the internet without detection.,Banks and credit card companies use a cipher to disguise card information and make it harder to steal information.,nan,nan,nan,nan,nan
oodis,to arrange in a structured order,The maid’s job is to organize all of the clothes in the drawers neatly.,"If the student would organize his folder by subject, he would be able to find his homework more quickly. ",The librarian tried to organize the books so that they were in alphabetical order.,nan,nan,nan,nan,nan,nan,nan
posip,suspected of participating in something immoral or illegal ,"According to the witness, the mailman allegedly broke into the woman’s car.",The police are looking for Rick because he allegedly beat up his ex-girlfriend.,"Because the teacher is under investigation for allegedly buying drugs, she has been suspended by the school district.",The driver of the red car allegedly veered out of his lane and caused the eight-car accident.,"During the party, Brad allegedly stole money out of my mother’s purse.",nan,nan,nan,nan,nan
ophip,to criticize someone harshly for doing something wrong,"If you bully someone in Mrs. Marshall’s class, she will chastise you and keep you after school.",I like my coach because he encourages me frequently and rarely looks for a reason to chastise me.,"Because my doctor is a kind man, he tries not to chastise me too harshly about my unhealthy habits.",The teacher found it difficult to not chastise the troublesome student.,"As I listened to the mother chastise her small child for accidentally breaking the glass, I grew very angry.",The purpose of the letter from the condominium board is to chastise me for having late night parties.,"When I saw the nun with the ruler in her hand, I knew she was about to chastise me.","Sometimes, Mary will chastise her teenage daughter about texting while driving.","If you wear inappropriate clothing to school, you can expect the principal to chastise you in public.",My father used to chastise my brother for kicking me in the ankles.
capht,to promise or guarantee,Unions are able to assure workers certain protections and benefits not guaranteed in nonunion states.,"With a convincing smile, the gardener tried to assure the homeowner that he could bring her drooping petunias back to life.",The politician used his persuasive speaking skills to assure constituents that he was the right man for the job.,"Although the mayor continued to assure the citizens that taxes wouldn’t be raised, his promises would prove empty.",Deckhands tried desperately to assure the guests that the ship wasn’t sinking so that they wouldn’t panic.,nan,nan,nan,nan,nan
likery,to influence or direct people’s behavior,The overbearing mother liked to control her children’s behavior and wouldn’t let them do anything without her permission.,"Scientists wish there was a way to control the weather, but haven’t figured out a way to regulate it yet.","After the accident, the police were able to take control of the traffic and direct the cars to a detour.",nan,nan,nan,nan,nan,nan,nan
hoscot,a book in which words that have the same or similar meanings (synonyms) are grouped together,"Words listed with the word ‘sad’ in the thesaurus include unhappy, blue, and gloomy.",The writer often used a thesaurus to help spice up her writing and avoid repeating words.,"A thesaurus can be used to find similar words, but not the actual definition of a word.",My thesaurus says that I can use frigid or icy instead of the word cold.,"Thumbing through the thesaurus, the student searched for a word that was similar to hate but had a darker meaning.",nan,nan,nan,nan,nan
endrax,slenderly graceful,The svelte model made her way across the runway with a graceful flare.,"After losing weight, the dancer appeared much more svelte and slender when moving.","Because of his svelte physique, the slender runner was able to run swiftly down the track.","The artists drew svelte lines down the canvas, creating slender figures throughout.",Jasmine’s svelte frame made it easy for her to do the jumps and bends during gymnastics.,nan,nan,nan,nan,nan
meting,a small amount of money paid to someone for a service for which no official charge is made,Each coach was paid an honorarium to cover their expenses and costs while away at games.,"Excepting the honorarium as payment, the minister was obliged to perform the ceremony.","The organist doesn’t charge a set fee, so an honorarium is paid to cover her services.","In the name of their loved one who passed from cancer, the family donated a small honorarium to the charity.",The mayor is paid in the form of a small honorarium instead of an official salary.,nan,nan,nan,nan,nan
tedal,the face or exterior of an object or region viewed as a way of understanding character,"Looking at Jake’s physiognomy, it was impossible to ignore the stress lines that told the story of his hard life.",The skeptical scientist did not believe the art of physiognomy was an accurate way to judge a person’s character.,"During the trial, the defendant’s physiognomy turned dark when the prosecuting attorney attacked him on the stand.",It was obvious from the building’s exterior physiognomy that it had once been a drive-thru restaurant.,"As I looked at Lee’s physiognomy, I was able to detect distinct facial features, which made me suspect he was a native of a European country.",The physiognomy of the world’s continents has led scientists to believe they were all connected at one time.,"After the veterinarian looked over Poogie’s unique physiognomy, he realized Poogie was not a purebred canine.",The blind woman used her hands to explore the man’s facial physiognomy.,"At birth, the identical twins had the same physiognomy.",The physiognomy of the sculpture revealed a great deal about the artist’s mindset.
uppat,the land along the edge of a sea or other body of water,Two survivors swam to shore after the small plane crashed in the bay.,"Near the shore, nets and buckets were used to collect crabs at sea.","While on vacation at the beach, the couple dressed casually for a sunset dinner at the restaurant on the shore.","As soon as the boat arrives back at the shore, I will locate my snorkeling goggles and fins.",The sharks frightened the resort’s guests as they drew closer to the shore.,nan,nan,nan,nan,nan
hintee,bad-tempered woman,"“I refuse to go your mother’s house,” Karen said angrily to her husband, “because that virago is always yelling at the kids and demanding we do everything she says.”","When the little boy dropped his ice cream, the virago grew red with anger and punished the child severely.","Once the virago entered her house, her attitude changed quickly as she ruthlessly threw papers on the ground and screamed for everyone to get out of the house.","When any neighborhood child ran across the yard of the virago, she would jerk open the door and threaten to call the police.",Every attempt was made by the meek husband and scared children to hide from the wrath of the virago.,nan,nan,nan,nan,nan
ineury,"a one room, simple shelter made out of natural elements","Building a small hut, the stranded sailors hoped their makeshift shelter would hold up.",The thatched roof hut was tiny but just enough shelter for the adventurer and his son.,"Going inside the small hut, the ice fisherman was glad to have a little shelter from the cold wind.",The first little pig made himself a hut with only a bundle of straw.,A wooden beach hut was the only building on the shore and was just large enough to store a few odds and ends.,nan,nan,nan,nan,nan
pibly,using words in a clever and humorous way,"Robert’s attempt at a witty comeback fell flat, without evoking any kind of laughter.","Although the comic views himself as a witty and clever professional, we all consider him a buffoon.","Peter is an elegant, charming and witty person who would make a great master of ceremonies.",Eric is a great debater who employs his witty sense of humor when deflecting an attack.,"Always witty, the bartender is ready with a quip every time he serves me a beer.",nan,nan,nan,nan,nan
porete,carelessness and inattentiveness,"Due to the remissness of the teenage driver, his car swerved in and out of traffic putting the other drivers on the road in danger.","After the nurse’s remissness caused the patient to fall into a coma, new procedures were put into practice.","When the parent stopped checking her son’s homework, her remissness was one reason her son failed math.",Kara’s remissness in robbing banks made it easy for the detectives to determine the identity of their bank robber.,"Once the warning was issued by the police officer, Nancy’s remissness resulted in her speeding off.",nan,nan,nan,nan,nan
saterm,the first public showing or appearance,The piano prodigy made his musical debut when he was only three years old.,"At an early age, the award-winning actress made her theatrical debut in New York City.",A film’s premiere can be referred to as its debut.,"According to the playwright, his latest play will debut on Broadway next year.","In his boxing debut, the inexperienced boxer was easily defeated by a more experienced athlete.",nan,nan,nan,nan,nan
porip,a fleet of warships,During the war a country’s navy sent its armada to attack its enemy.,"Docked in the harbor, Spain’s armada was ready to be called into action.",The avid historian collected a small-scale armada to be displayed in his case.,"At the end of the American Revolutionary War, an armada from France trapped the British at Yorktown from escaping.","In a desperate move, the armada crossed the channel to discreetly ambush the other country’s troops.",nan,nan,nan,nan,nan
imble,to come up with an educated guess based on prior knowledge or statistics,Scientists hypothesize that the Big Bang Theory was not actually caused by a giant meteor but ozone depletion.,Physicists and oceanographers alike hypothesize that the Bermuda Triangle disappearances were not caused by a ripple in time but more likely dangerous weather conditions.,Members of the Center of Disease Control hypothesize that if there was another cholera outbreak more than half of the population would die.,Marine biologists hypothesize that the coral reef will completely decay and die within a few years if people keep polluting.,The English teachers hypothesize that more than half of their students will get high SAT scores on the essay portion based on their class work.,nan,nan,nan,nan,nan
loury,a state of quiet stillness and calmness,"In quietude and coolness, the couple enjoyed a picnic on a grassy knoll beside the calm stream.",An eerie quietude filled the house as the children napped on their mats.,"Needing a great amount of quietude, the hermit secluded himself in his peaceful home.","loury occupied the library, making it the perfect place to study in silence.","Without a second of quietude in her day, the teacher felt as if her head would burst from the noise.",nan,nan,nan,nan,nan
prass,to interrupt something by causing a problem or disturbance,The jealous younger sibling attempted to disrupt his brother’s birthday party by throwing a tantrum to place the attention on him instead.,The best way to disrupt the thought process of someone who is focusing is to force a sudden and unexpected disturbance upon them.,Many people like to childishly disrupt someone who is counting by saying random numbers to throw them off.,The loud tones of machinery were the only things to disrupt the otherwise quiet calm of the forest.,"You should not disrupt someone who is talking on the phone, which is why it is better to be quiet until they are finished with their conversation.",nan,nan,nan,nan,nan
excale,relaxed and calm in a way that shows you do not care or are not worried about anything,"Surprisingly, the woman was nonchalant about her husband’s death.",How can you be so nonchalant about your missing dog that you will not even put up “missing” posters?,"Although James is always stressed out about something, he comes across as nonchalant and without worries.",The rebellious teenager gave the police officer a nonchalant smile.,"In times of crisis, police officers must appear nonchalant while helping upset citizens.",The good girl found the bad boy's nonchalant attitude appealing.,"Although the young doctor was upset about his patient dying, he tried to remain nonchalant in front of the medical team.",The party host wore a fake smile and acted nonchalant about his event's low turnout.,"Because April took a sedative to calm her nerves, she looked very nonchalant walking down the aisle.",The millionaire was very nonchalant about wrecking his car.
snoss,an introduction that usually precedes a novel or play,The play’s prologue provides the audience members with insight into what they are about to watch.,"Because the prologue was so short, I had no idea what to expect from the novel.","As a prologue occurs at the beginning of a novel or play, it should trigger the audience’s interest.","Before the play began, the narrator read the prologue and set the scene for the interactions.",The book’s prologue led me to believe the story was more exciting than it actually was.,nan,nan,nan,nan,nan
demati,"a scheduled break of about 10 to 15 minutes in the middle of a play, movie or concert",The woman quickly consumed the candy and drink during the play’s intermission because she could not take it back in the theater.,"When the movie came back on, we knew the intermission was over and we had to stop stretching our legs.",The small child’s mother couldn’t wait until the intermission since her son began to squirm in his seat after two hours of the play.,Lights in the theater flickered indicating that the intermission was over and the play would continue in a few minutes.,No one moved when intermission began for fear the movie would start back early.,nan,nan,nan,nan,nan
unwar,"an alternative personality, identity, or mannerism",Dr. Jekyll’s alter ego is a monster named Mr. Hyde.,Many authors have an alter ego that allows them to write in multiple genres under different names.,Bruce Wayne's alter ego is Batman.,"He was a successful businessman by day and by night his embraced his alter ego, put on tight leather pants, and sang lead in a local heavy metal band.",The shy girl’s alter ego was a flirty party girl who boldly asked boys out on dates.,nan,nan,nan,nan,nan
chite,difficult and complicated,A complex problem surfaced during the faculty meeting when there were not enough staff members to serve food that day to the hundreds of customers who showed up.,Students in the algebra class struggled with the complex word problems because they had no idea how to solve them.,"Due to the complex escape plan from the building, many people perished in the structure since they figure out which way to leave the building.","As the motorists were trying to proceed through the complex intersection, it was impossible to determine which lane belonged to which motorist.","Since the job training didn’t include CPR and first aid, a complex situation arose when the child began to choke on something.",nan,nan,nan,nan,nan
vagon,associated with what is believed to be present yet not visible,"In the book, the main character spoke to a metaphysical being he couldn’t see.",The mentally challenged boy spent most of his days in a metaphysical world inhabited by fairies and good witches.,"As an atheist, John views worshipping an unseen god as a metaphysical waste.",Having a metaphysical outlook on life would require one to believe in things unseen.,"While the girl believes in alternate worlds, her parents view her ideas as metaphysical fancies.",nan,nan,nan,nan,nan
uncet,to stop caring and leave or to desert,"Since the young girl was unable to care for the newborn, she decided to abandon the child at a fire station.",Carl rarely commits to anything so everyone expects him to abandon his fiancée at the altar.,"During the snow storm, many people made the decision to abandon their cars on the highway.",The military police is currently looking for the soldier who chose to abandon his post during battle.,"Because this plan is not feasible, we need to abandon it and come up with another one.",nan,nan,nan,nan,nan
unina,adventurous or prone to going on adventures,"My adventuresome friend is constantly looking for ways to explore new places, see new things, and meet new people.","My mother does not like spelunking, but I am adventuresome and think caves are extremely fun to explore.",The most adventuresome people in this world are the ones that seek new journeys and excitement every day.,"Many of us wish to be more adventuresome, and fail to realize that we could be if we just made time for fun every once in a while.","Activities generally regarded as adventuresome include hiking, rafting, camping, sky diving, and exciting things in general.",nan,nan,nan,nan,nan
ardle,trash that is lying in an open place,"Loads of litter filled the polluted ocean, with the toxic trash making the fish sick.",Volunteers spent their afternoon placing litter from the highway into trash bags.,ardle should not be thrown out the car window but placed in a trash can instead.,"With liter lining the cluttered streets, the city clean-up crew has a busy day ahead of them.",Please consider recycling your trash instead of turning it into litter on the curb.,nan,nan,nan,nan,nan
